RelSpeed_Avg,FB_Velo_Avg,SpinRate_Avg,Extension_Avg,IVB_Avg,HorzBreak_Avg,SpinAxis_Avg,RelHeight_Avg,FB_Velo_Max,SpinRate_FB,VertBreak_Avg,RelSide_Avg,VertApprAngle_Avg,HorzApprAngle_Avg,EffVelo_Avg,Zone_pct,Whiff_pct,PitchCount,PitchTypes,FB_pct,VeloFade,cat_elite,cat_fastball,cat_offspeed,FB_Velo_Avg_lag1,SpinRate_Avg_lag1,Strike_pct_lag1,Zone_pct_lag1,Whiff_pct_lag1,FB_Velo_Avg_roll3,SpinRate_Avg_roll3,Strike_pct_roll3,Zone_pct_roll3,Whiff_pct_roll3,SessionNum,DaysSinceLast,Strike_pct,Pitcher,Date,Category
83.03797155339807,86.9987545614035,2351.5690968737863,6.092916601941748,9.071078737864077,-5.709259223300971,131.09874331067962,5.753445533980582,89.66647,2235.7135069298247,-32.52267009708738,0.44099,-6.7178778155339804,-0.6649844174757281,81.854176407767,0.5436893203883495,0.13592233009708737,103,4,0.5533980582524272,1.2308055270270302,1,0,0,87.85281844444445,2348.7874881166663,0.6,0.5,0.08333333333333333,87.85281844444445,2348.7874881166663,0.6,0.5,0.08333333333333333,2,7.0,0.6504854368932039,"Cassedy, Brandon",2025-03-02,elite
84.89312056818181,87.309581,2349.3790013295456,6.198162045454546,10.004503522727273,-3.95492125,139.53842905681816,5.683044431818182,91.53405,2324.669638157143,-28.871339772727275,0.5141606818181818,-6.151972897727273,-0.6529277840909091,84.73703522727273,0.5568181818181818,0.06818181818181818,88,4,0.7954545454545454,-2.2769621000000058,1,0,0,86.9987545614035,2351.5690968737863,0.6504854368932039,0.5436893203883495,0.13592233009708737,87.42578650292398,2350.1782924952263,0.625242718446602,0.5218446601941747,0.10962783171521034,3,13.0,0.6477272727272727,"Cassedy, Brandon",2025-03-15,elite
76.79363444444444,86.99538,2014.1964158888889,5.33784,9.229430833333332,2.0228197222222217,168.42047122222223,5.909473055555555,89.19216,2125.634418676471,-39.43215638888889,0.8966447222222222,-7.682669361111111,-0.5303645833333334,75.57322194444446,0.3888888888888889,0.0,36,1,0.0,0.5529003796296195,1,0,0,87.309581,2349.3790013295456,0.6477272727272727,0.5568181818181818,0.06818181818181818,87.38705133528265,2349.911862106666,0.6327375698734922,0.5335025007355104,0.0958124938707463,4,19.0,0.0,"Cassedy, Brandon",2025-04-03,elite
85.61692981981982,87.79690559139787,2387.4132462882885,6.1988452252252255,12.089557387387387,-1.9172268468468467,152.6965327747748,5.660460810810811,90.52294,2345.1365315268818,-26.044506756756757,0.7161847747747748,-5.71904945045045,-0.3901515405405405,85.51014666666667,0.4864864864864865,0.10810810810810811,111,3,0.8378378378378378,0.6886718904109728,1,0,0,86.80271455710955,2014.1964158888889,0.0,0.3888888888888889,0.0,87.15416778070175,2238.381504697407,0.43273756987349216,0.4964654636984734,0.06803471609296852,5,2.0,0.6216216216216216,"Cassedy, Brandon",2025-04-05,elite
83.32250753246754,84.09699646153844,2251.1939521558443,5.98090961038961,12.07370155844156,-4.157115974025975,149.72094735064937,5.704331818181818,90.13834,2303.2905246307687,-28.91647883116883,0.4271984415584416,-6.507684441558442,-0.5900704935064935,82.1797522077922,0.4675324675324675,0.05194805194805195,77,5,0.8441558441558441,0.484296999999998,1,0,0,87.79690559139787,2387.4132462882885,0.6216216216216216,0.4864864864864865,0.10810810810810811,87.55324329569893,2250.329554502241,0.42311629811629814,0.4773978523978524,0.058763308763308764,6,22.0,0.5454545454545454,"Cassedy, Brandon",2025-04-27,elite
85.3152689010989,87.39831690140844,2296.7397715934067,6.092815714285714,12.225870219780221,-2.0336946153846154,155.29816786813188,5.668674945054945,90.80185,2292.5249147605637,-26.06419989010989,0.4576863736263736,-6.4364515604395605,-0.7676056813186813,85.12497516483516,0.42857142857142855,0.06593406593406594,91,4,0.7802197802197802,-1.3088410098039276,1,0,0,84.09699646153844,2251.1939521558443,0.5454545454545454,0.4675324675324675,0.05194805194805195,85.94695102646816,2217.601204777674,0.38902538902538897,0.44763594763594766,0.05335205335205336,7,7.0,0.5384615384615384,"Cassedy, Brandon",2025-05-04,elite
85.09612046511627,88.31386344827585,2311.6374618139535,5.594932093023256,9.670184186046512,-1.2550681395348837,146.71591937209303,5.60149023255814,90.54474,2252.7850713793105,-30.031412093023253,0.37708720930232553,-5.863474023255813,-0.650086511627907,83.64682674418604,0.4883720930232558,0.046511627906976744,43,4,0.6744186046511628,0.5566197222222229,1,0,0,87.39831690140844,2296.7397715934067,0.5384615384615384,0.42857142857142855,0.06593406593406594,86.43073965144826,2311.7823233458466,0.5685125685125685,0.4608634608634609,0.07533007533007534,8,12.0,0.6511627906976745,"Cassedy, Brandon",2025-05-16,elite
85.80960745454546,90.31042612903225,2416.205837818182,5.516544363636363,9.174764,4.487038545454546,180.92027674545454,4.9228320000000005,93.19867,2188.5165835806456,-30.774850363636364,2.281778181818182,-5.917563090909091,-2.0276465090909093,83.43042436363636,0.4909090909090909,0.10909090909090909,55,4,0.5636363636363636,3.049075090909085,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.5636363636363636,"Ciancimino, Joey",2025-03-02,unknown
87.58491223684211,91.5674855,2367.7310993815786,5.554014736842105,9.959271184210525,4.946945657894737,184.88227557894734,5.796946052631579,93.28593,2283.5778650499997,-27.52014052631579,1.2399455263157895,-6.567765815789474,-1.1523487105263157,85.89815342105263,0.4868421052631579,0.09210526315789473,76,4,0.5263157894736842,0.879097999999999,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.6447368421052632,"Ciccone, Frank",2025-05-02,unknown
80.15779599999999,83.19234153846153,1758.66220995,5.4699219999999995,13.245211000000001,-14.018867499999999,149.81691215,5.895512500000001,83.83262,1874.6869956153848,-32.908612999999995,-1.6849070000000002,-7.4312930999999995,0.12502675,77.437352,0.45,0.05,20,4,0.65,0.5529003796296195,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.6,"Ciccone, Jacob",2025-03-02,unknown
