PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-17,13:45:59.26,1,1,"Ertel, Brant",10021556,Right,GEO_PAT,"Alberti, Lucas",1000145512,Right,GEO_PAT,Undefined,1,Top,0,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.13649,-1.805579,-2.527649,1998.409342,264.948163,2:45,5.00725,2.10236,6.02965,-35.0927,2.79697,16.79635,0.40847,1.1596,78.39008,-8.298497,0.498464,0.443029,,,,,,,,,,,,-9.47154,2.36977,-1.91377,50,4.84689,4.84692,-124.93437,-5.10608,-14.79305,27.94855,-28.47284,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251017-SpuhlerFieldMain-Private-1,24751870-ab81-11f0-a3a7-0958245520c7,85.07899,,,7.74641,,,,,,,8ba53a07-6d7f-48a7-8d52-8c90f6c038a8,2025-10-17,17:45:59.26,2025-10-17T13:45:59.2680000-04:00,2025-10-17T17:45:59.2680000Z,,v3,471300,471300,,"Meeks, Gardner",1000324679,Right,GEO_PAT,6e6dea78-61a7-4e2b-81b9-e0e33c09afbd,54.473,-125.93103,13.97428,5.01087,-4.09072,-14.23642,-2.09602,5.37445,-7.39653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-10-17,13:46:15.29,1,2,"Ertel, Brant",10021556,Right,GEO_PAT,"Alberti, Lucas",1000145512,Right,GEO_PAT,Undefined,1,Top,0,1,0,Sinker,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.63693,0.725049,-2.270157,2117.479658,263.083782,2:45,4.90589,2.09118,6.19349,-33.73423,3.63469,18.8517,2.76468,1.56509,78.05726,-5.589241,1.131967,0.439974,32.18458,29.236744,61.989075,4575.47432,,,,59.13079,58.54221,63.804679,1.580779,-10.49816,2.03071,-1.92933,50,4.94376,4.22812,-125.69744,0.50239,-16.50498,29.59677,-28.98141,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251017-SpuhlerFieldMain-Private-1,2e0a6750-ab81-11f0-a3a7-0958245520c7,85.66976,11.06722,,8.57967,,,,1.45716,2.81047,-1.53399,8ba53a07-6d7f-48a7-8d52-8c90f6c038a8,2025-10-17,17:46:15.29,2025-10-17T13:46:15.2970000-04:00,2025-10-17T17:46:15.2970000Z,GroundBall,v3,471300,471300,,"Meeks, Gardner",1000324679,Right,GEO_PAT,5ba98632-cc1c-4854-9308-5a3c87f40d72,54.30803,-126.70775,14.79839,4.90973,1.49169,-14.49071,-2.08327,4.79153,-8.25249,232.527601,1.45715,19.34526,-3.40436,0.91096,-0.25777,0.12582,-0.07057,0.02033,-0.00153,2.81047,23.05512,-16.49108,0.6284,-0.11,0.01673,-0.01538,0.01742,-0.00505,-1.534,36.36573,-1.63619,0.42237,-0.11988,0.06139,-0.03501,0.00958,-0.00055,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2025-10-17,13:46:44.42,1,3,"Ertel, Brant",10021556,Right,GEO_PAT,"Alberti, Lucas",1000145512,Right,GEO_PAT,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.38093,-0.435472,-3.943803,2093.117134,194.099311,12:30,5.0411,1.93056,6.27108,-16.96788,19.68422,4.61595,3.22468,-1.32639,78.76382,-3.72249,-3.113039,0.435733,,,,,,,,,,,,-3.61961,10.69501,-1.64036,50,5.00026,8.53476,-126.538,-1.37869,-5.79182,28.97704,-15.06065,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251017-SpuhlerFieldMain-Private-1,3f473ed0-ab81-11f0-a3a7-0958245520c7,86.50345,,,8.61711,,,,,,,8ba53a07-6d7f-48a7-8d52-8c90f6c038a8,2025-10-17,17:46:44.42,2025-10-17T13:46:44.4200000-04:00,2025-10-17T17:46:44.4200000Z,,v3,471300,471300,,"Meeks, Gardner",1000324679,Right,GEO_PAT,33ffe5b1-aa61-48d8-b37e-60d1d15d1927,54.22654,-127.5022,14.48852,5.0378,-0.87756,-7.53033,-1.92756,8.72748,-2.89591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-10-17,13:47:00.69,1,4,"Ertel, Brant",10021556,Right,GEO_PAT,"Alberti, Lucas",1000145512,Right,GEO_PAT,Undefined,1,Top,0,2,1,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.25432,-1.482747,-3.675193,1992.327747,263.251805,2:45,4.90434,2.1179,6.25637,-34.71687,3.94362,21.22088,0.64079,0.49248,76.95778,-7.962859,0.158234,0.447512,,,,,,,,,,,,-12.27575,2.93681,-1.85492,50,4.77717,7.11525,-123.5213,-4.29093,-18.60447,28.97617,-27.72321,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251017-SpuhlerFieldMain-Private-1,4914b4b0-ab81-11f0-a3a7-0958245520c7,84.22658,,,8.29655,,,,,,,8ba53a07-6d7f-48a7-8d52-8c90f6c038a8,2025-10-17,17:47:00.69,2025-10-17T13:47:00.6940000-04:00,2025-10-17T17:47:00.6940000Z,,v3,471300,471300,,"Meeks, Gardner",1000324679,Right,GEO_PAT,dc2d8d08-612f-4b82-b9eb-4972d0798692,54.24593,-124.51335,14.48808,4.90782,-3.34178,-13.8616,-2.10942,7.7522,-9.30224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-10-17,13:47:18.38,1,5,"Ertel, Brant",10021556,Right,GEO_PAT,"Alberti, Lucas",1000145512,Right,GEO_PAT,Undefined,1,Top,0,3,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,0,1,,86.88904,-1.735254,-2.884769,2118.827689,207.054769,1:00,4.99011,2.2082,6.02395,-15.91863,21.46879,10.26985,2.05378,0.38979,78.32723,-4.823127,-1.040295,0.440083,101.62278,30.706576,1.261981,3619.900835,109.71659,62.48864,7.88502,394.75943,393.71123,11.441788,5.398782,-6.23398,12.01142,-1.98783,50,4.84558,5.93002,-125.90366,-4.2223,-9.86008,29.05163,-13.17594,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251017-SpuhlerFieldMain-Private-1,539dd970-ab81-11f0-a3a7-0958245520c7,85.64857,96.62661,,8.56181,,,,2.4113,2.14132,-0.4152,8ba53a07-6d7f-48a7-8d52-8c90f6c038a8,2025-10-17,17:47:18.38,2025-10-17T13:47:18.3800000-04:00,2025-10-17T17:47:18.3800000Z,FlyBall,v3,471300,471300,,"Meeks, Gardner",1000324679,Right,GEO_PAT,fd97377b-e45d-4d9e-9eef-6d9bf8ce2be4,54.47667,-126.93243,14.52581,4.98684,-3.75572,-6.58797,-2.20401,6.27918,-4.93004,206.882808,2.41567,128.03537,-26.30838,6.06607,-0.9994,0.1058,-0.00702,0.0005,-3E-05,2.14046,76.1162,-16.34259,0.26094,0.19376,-0.11029,0.03139,-0.00429,0.00022,-0.41677,2.85393,7.17032,-2.14217,0.40694,-0.04425,0.00154,0.00013,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2025-10-17,13:47:53.33,2,1,"Ertel, Brant",10021556,Right,GEO_PAT,"Vaughan, Logan",1000232024,Left,GEO_PAT,Undefined,1,Top,0,0,0,Sinker,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.97307,-1.426558,-3.090215,2044.345941,240.751646,2:00,4.9359,2.19922,6.06493,-23.1621,14.76682,23.53312,1.68323,1.29749,77.11552,-5.857866,1.143731,0.443258,,,,,,,,,,,,-13.13985,8.56233,-1.97103,50,4.81297,5.78945,-125.80161,-3.80831,-20.36738,33.30555,-18.90206,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251017-SpuhlerFieldMain-Private-1,6876c370-ab81-11f0-a3a7-0958245520c7,85.03499,,,9.85755,,,,,,,8ba53a07-6d7f-48a7-8d52-8c90f6c038a8,2025-10-17,17:47:53.33,2025-10-17T13:47:53.3340000-04:00,2025-10-17T17:47:53.3340000Z,,v3,471300,471300,,"Meeks, Gardner",1000324679,Right,GEO_PAT,9d72d67d-b5e8-41e2-b461-d8b6b4be849e,54.43226,-126.96961,16.65278,4.9349,-3.14543,-9.45103,-2.18659,6.50372,-10.18369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-10-17,13:48:10.07,2,2,"Ertel, Brant",10021556,Right,GEO_PAT,"Vaughan, Logan",1000232024,Left,GEO_PAT,Undefined,1,Top,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.75979,-0.449507,-1.796676,1453.345323,235.75269,1:45,4.76044,2.23284,5.83005,-32.01006,12.59481,16.14847,1.67485,1.90778,72.14042,-6.43925,1.098994,0.480687,,,,,,,,,,,,-8.75063,7.04894,-2.09534,50,4.70512,2.99321,-115.65023,-1.86786,-11.68702,24.36119,-22.75973,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251017-SpuhlerFieldMain-Private-1,72579a40-ab81-11f0-a3a7-0958245520c7,78.41369,,,7.61936,,,,,,,8ba53a07-6d7f-48a7-8d52-8c90f6c038a8,2025-10-17,17:48:10.07,2025-10-17T13:48:10.0760000-04:00,2025-10-17T17:48:10.0760000Z,,v3,471300,471300,,"Meeks, Gardner",1000324679,Right,GEO_PAT,bdb59ffa-50ab-46ce-b1cd-5d114324fe28,54.66868,-116.62952,12.1806,4.76181,-0.95295,-11.37987,-2.22511,3.46302,-5.84351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-10-17,13:48:28.28,2,3,"Ertel, Brant",10021556,Right,GEO_PAT,"Vaughan, Logan",1000232024,Left,GEO_PAT,Undefined,1,Top,0,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.73119,-2.11058,-1.800358,2027.800255,230.573785,1:45,5.07725,2.12288,5.87422,-22.85092,15.33678,16.78883,1.21075,1.84915,77.4277,-6.450075,1.212878,0.444768,,,,,,,,,,,,-9.14052,9.01434,-1.98656,50,4.89342,3.22178,-125.51656,-5.31224,-14.18844,31.79109,-18.18149,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251017-SpuhlerFieldMain-Private-1,7d4b67b0-ab81-11f0-a3a7-0958245520c7,84.74635,,,9.30349,,,,,,,8ba53a07-6d7f-48a7-8d52-8c90f6c038a8,2025-10-17,17:48:28.28,2025-10-17T13:48:28.2800000-04:00,2025-10-17T17:48:28.2800000Z,,v3,471300,471300,,"Meeks, Gardner",1000324679,Right,GEO_PAT,e0bc3cf4-fed4-481a-8d69-bf7c54855e0e,54.62251,-126.68195,15.89555,5.07594,-4.64575,-9.09075,-2.11419,3.7419,-7.09422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-10-17,13:48:47.35,2,4,"Ertel, Brant",10021556,Right,GEO_PAT,"Vaughan, Logan",1000232024,Left,GEO_PAT,Undefined,1,Top,0,2,1,Fastball,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,86.77091,-0.962717,-3.8493,1968.321065,229.414198,1:45,5.01417,1.86645,6.10156,-22.14438,15.67332,16.5465,2.27632,-0.32017,77.40003,-5.201235,-0.875912,0.442608,61.13955,28.62601,-37.745013,3333.463453,81.48555,26.93043,-73.89236,171.15459,171.0467,-44.844777,2.674854,-9.88134,8.83536,-1.5784,50,4.9285,7.76897,-125.5337,-2.74394,-15.36752,31.42711,-18.43324,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251017-SpuhlerFieldMain-Private-1,88a91a80-ab81-11f0-a3a7-0958245520c7,85.15995,28.60438,,9.37088,,,,1.50505,2.35529,0.29437,8ba53a07-6d7f-48a7-8d52-8c90f6c038a8,2025-10-17,17:48:47.35,2025-10-17T13:48:47.3540000-04:00,2025-10-17T17:48:47.3540000Z,Popup,v3,471300,471300,,"Meeks, Gardner",1000324679,Right,GEO_PAT,f2913559-1b5b-4902-a534-597e37a872cc,54.39739,-126.62979,15.71355,5.01299,-2.10104,-9.21662,-1.85871,8.30495,-7.68376,121.129799,1.50488,62.24867,-10.61607,2.78584,-0.99355,0.4845,-0.20652,0.04922,-0.00461,2.35541,42.95456,-18.84694,1.08733,0.08533,-0.20186,0.10165,-0.02259,0.00189,0.29442,-48.1851,0.78922,0.34747,-0.06424,-0.06829,0.04951,-0.01393,0.00143,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,2025-10-17,13:49:26.90,3,1,"Ertel, Brant",10021556,Right,GEO_PAT,"Alberti, Lucas",1000145512,Right,GEO_PAT,Undefined,1,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,76.88963,-1.42565,-4.144675,2496.166932,135.053462,10:30,4.84687,2.35418,5.59434,-43.00837,4.89772,-3.43528,-0.0721,-1.80886,71.15239,-9.249879,-4.755891,0.498158,,,,,,,,,,,,0.63126,3.2324,-1.9956,50,4.69583,8.19685,-111.41365,-4.12715,0.79454,19.76427,-28.10563,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251017-SpuhlerFieldMain-Private-1,a03c1b70-ab81-11f0-a3a7-0958245520c7,75.66368,,,5.73725,,,,,,,8ba53a07-6d7f-48a7-8d52-8c90f6c038a8,2025-10-17,17:49:26.90,2025-10-17T13:49:26.9000000-04:00,2025-10-17T17:49:26.9000000Z,,v3,471300,471300,,"Meeks, Gardner",1000324679,Right,GEO_PAT,a48c5c2e-8230-4ef6-80a2-cb6398cf9757,54.90986,-112.28126,9.88214,4.84993,-2.89338,-14.05282,-2.35466,8.16197,0.39727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
