PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-03-15,11:01:37.49,1,1,"O'Hara, Connor",1000036031,Right,GEO_PAT,"DiMartini, Michael",1000136501,Right,DAY_FLY,Undefined,1,Top,0,0,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.40683,-1.441987,-2.242489,2353.417668,238.164147,2:00,5.97869,1.39732,5.09697,-22.80804,12.58552,18.37355,2.71775,0.81402,82.32468,-5.658336,1.006333,0.428187,68.39641,33.735087,139.16605,4612.151579,-91.12898,38.49676,61.60751,196.99891,63.06803,149.038838,2.91172,-9.8113,7.01914,-1.20061,50,5.82488,4.27106,-131.04073,-4.15117,-16.99187,28.72376,-20.01782,GEO_PAT,DAY_FLY,SpuhlerFieldMain,D1,A10,20250315-SpuhlerFieldMain-1,66479570-01ae-11f0-9838-553521291aba,88.02797,38.89867,,8.08215,,,,0.97074,2.58885,-0.71516,597f71cc-5c49-418c-8ea9-73822ae81711,2025-03-15,15:01:37.49,2025-03-15T11:01:37.4957568-04:00,2025-03-15T15:01:37.4957568Z,FlyBall,v3,471300,471281,15 March 2025 14:00-dayton@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,44df7729-e027-4edf-bb49-618aaca59b32,55.40549,-132.22029,14.36188,5.97847,-3.32913,-10.00891,-1.39033,4.96885,-8.49594,,0.97077,-63.12074,1.81675,0.01135,0.01828,-0.05345,0.0233,-0.00427,0.00028,2.58871,55.71691,-23.94789,2.51947,-0.67456,0.26975,-0.09613,0.01952,-0.00155,-0.71493,54.53409,-13.26127,3.46725,-0.20993,-0.32145,0.173,-0.04144,0.00398,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
2,2025-03-15,11:01:50.55,1,2,"O'Hara, Connor",1000036031,Right,GEO_PAT,"DiMartini, Michael",1000136501,Right,DAY_FLY,Undefined,1,Top,0,0,1,Fastball,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,91.48602,-2.03714,-2.996712,2293.349756,237.815697,2:00,5.95015,1.114,5.22544,-22.41509,11.73634,16.98111,2.16354,-0.2909,84.04531,-6.165705,0.010938,0.420606,108.23136,-5.227999,21.97863,,,,,24.96427,23.5801,21.572126,0.153175,-9.31237,6.71721,-0.85079,50,5.74534,6.15973,-132.64592,-5.56466,-16.67943,26.96729,-20.14282,GEO_PAT,DAY_FLY,SpuhlerFieldMain,D1,A10,20250315-SpuhlerFieldMain-1,6e0c4300-01ae-11f0-9838-553521291aba,89.6145,2.23929,,7.44071,,,,1.19838,2.23929,0.22677,597f71cc-5c49-418c-8ea9-73822ae81711,2025-03-15,15:01:50.55,2025-03-15T11:01:50.5599488-04:00,2025-03-15T15:01:50.5599488Z,GroundBall,v3,471300,471281,15 March 2025 14:00-dayton@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,44b14ab1-5bf2-4614-b921-6f0f420acc24,55.2783,-133.71471,13.48365,5.95007,-4.76634,-10.07141,-1.10802,6.82078,-8.33971,192.17448,1.19889,146.546,-18.3659,,,,,,,2.23894,-14.43415,-1.17875,,,,,,,0.22686,59.15441,-4.65681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2025-03-15,11:02:27.77,2,1,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Lujo, Rylan",1000102832,Right,DAY_FLY,Undefined,1,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.99066,-0.518748,-4.461909,2073.910113,37.514353,7:15,5.85695,1.51827,5.17289,-43.38762,-4.25575,-3.99343,1.75162,-3.02208,79.84235,-8.289352,-5.166207,0.450232,,,,,,,,,,,,1.02874,-1.72099,-1.09863,50,5.77483,9.79263,-123.31813,-2.78551,1.61807,19.60268,-34.88093,GEO_PAT,DAY_FLY,SpuhlerFieldMain,D1,A10,20250315-SpuhlerFieldMain-1,842c5300-01ae-11f0-9838-553521291aba,83.71775,,,5.14831,,,,,,,597f71cc-5c49-418c-8ea9-73822ae81711,2025-03-15,15:02:27.77,2025-03-15T11:02:27.7740544-04:00,2025-03-15T15:02:27.7740544Z,,v3,471300,471281,15 March 2025 14:00-dayton@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,af5a6377-6502-4acd-8ade-6a4cd9b2cbea,55.33324,-124.16301,9.80134,5.86248,-1.28214,-17.44046,-1.51919,9.72289,0.80904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-03-15,11:03:10.12,2,2,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Lujo, Rylan",1000102832,Right,DAY_FLY,Undefined,1,Top,0,1,0,ChangeUp,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.58644,-0.100313,-3.086165,2010.424808,231.88239,1:45,5.78899,1.43001,5.53039,-36.57018,3.97264,3.46772,2.64756,-1.16891,76.7542,-6.800821,-2.468926,0.458277,,,,,,,,,,,,-2.5965,2.41343,-1.16391,50,5.75583,6.39417,-121.24465,-1.48752,-3.8716,23.3289,-28.57545,GEO_PAT,DAY_FLY,SpuhlerFieldMain,D1,A10,20250315-SpuhlerFieldMain-1,9d84d1b0-01ae-11f0-9838-553521291aba,82.24813,,,6.83224,,,,,,,597f71cc-5c49-418c-8ea9-73822ae81711,2025-03-15,15:03:10.12,2025-03-15T11:03:10.1213184-04:00,2025-03-15T15:03:10.1213184Z,,v3,471300,471281,15 March 2025 14:00-dayton@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,41068b63-7257-40c7-a452-f60d7e97e67a,54.97188,-122.19755,11.66445,5.79275,-0.32031,-14.28773,-1.42832,6.55231,-1.9358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-03-15,11:03:47.76,2,3,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Lujo, Rylan",1000102832,Right,DAY_FLY,Undefined,1,Top,0,1,1,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.51586,-0.274319,-2.189324,2029.336817,34.012475,7:15,5.79776,1.61519,5.3128,-42.46628,-2.88862,-2.6865,2.00123,-0.66468,78.50843,-7.954789,-2.666527,0.45279,68.5526,33.331209,137.923206,4688.215209,-88.11455,31.83509,65.8466,184.5516,60.14256,145.380279,2.545716,0.81323,-1.08953,-1.41446,50,5.74156,4.80658,-122.79927,-2.16747,1.25473,21.94353,-33.85508,GEO_PAT,DAY_FLY,SpuhlerFieldMain,D1,A10,20250315-SpuhlerFieldMain-1,b3edf8a0-01ae-11f0-9838-553521291aba,83.2449,33.07239,,6.00743,,,,1.00838,1.85915,0.80211,597f71cc-5c49-418c-8ea9-73822ae81711,2025-03-15,15:03:47.76,2025-03-15T11:03:47.7686272-04:00,2025-03-15T15:03:47.7686272Z,FlyBall,v3,471300,471281,15 March 2025 14:00-dayton@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,071bbbc4-5d35-467b-9a50-64aa2017b38d,55.19237,-123.72364,10.97177,5.80282,-0.74133,-16.92754,-1.61582,4.75373,0.62736,,1.0084,-62.35368,-0.14766,0.93843,-0.32982,0.05038,0.00753,-0.00531,0.0008,1.85913,55.24763,-27.55454,3.24915,-0.59465,0.12513,-0.03886,0.0093,-0.00102,0.80215,56.29221,-12.29297,4.15118,-0.99893,0.16058,-0.00314,-0.00593,0.00095,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
6,2025-03-15,11:04:33.43,2,4,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Lujo, Rylan",1000102832,Right,DAY_FLY,Undefined,1,Top,0,1,2,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,91.32389,-0.914113,-2.247889,2279.606168,240.241035,2:00,5.98444,1.06518,5.23058,-22.00706,12.34898,19.68631,3.29044,0.59142,83.43204,-4.990814,1.241011,0.421865,95.78164,48.883689,-18.980077,3832.587376,104.60349,127.7312,-34.03101,243.9876,134.81265,-16.867358,6.196622,-10.50229,6.74926,-0.8735,50,5.88399,4.28815,-132.49386,-2.92878,-18.6697,28.29381,-20.17602,GEO_PAT,DAY_FLY,SpuhlerFieldMain,D1,A10,20250315-SpuhlerFieldMain-1,cf24ad30-01ae-11f0-9838-553521291aba,89.34723,146.82153,,7.89186,,,,1.31496,2.39869,-0.90762,597f71cc-5c49-418c-8ea9-73822ae81711,2025-03-15,15:04:33.43,2025-03-15T11:04:33.4377472-04:00,2025-03-15T15:04:33.4377472Z,FlyBall,v3,471300,471281,15 March 2025 14:00-dayton@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,843998c4-b847-4238-a343-58104af67e08,55.27285,-133.61512,14.1469,5.98422,-2.12922,-10.08801,-1.0581,5.02801,-9.33485,182.935455,1.33089,87.08487,-26.28646,6.99118,-1.11253,0.06333,0.00988,-0.00182,8E-05,2.39445,105.88265,-22.54138,0.9169,0.38544,-0.21777,0.05286,-0.00638,0.0003,-0.9133,-29.94673,10.38317,-2.92637,0.51316,-0.04307,-0.00146,0.00056,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
7,2025-03-15,11:05:47.97,3,1,"O'Hara, Connor",1000036031,Right,GEO_PAT,"MacDougall, Ryan",1000268563,Left,DAY_FLY,Undefined,1,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.17222,-0.523251,-2.600511,2283.792976,238.033932,2:00,5.96113,1.28262,5.41863,-21.83777,11.59166,16.90737,3.65061,0.25374,84.31909,-4.578284,0.404774,0.416137,,,,,,,,,,,,-9.18827,6.28465,-1.06349,50,5.89954,5.28855,-133.74636,-2.01859,-16.68684,28.13771,-20.76045,GEO_PAT,DAY_FLY,SpuhlerFieldMain,D1,A10,20250315-SpuhlerFieldMain-1,fb782e20-01ae-11f0-9838-553521291aba,90.57706,,,7.85313,,,,,,,597f71cc-5c49-418c-8ea9-73822ae81711,2025-03-15,15:05:47.97,2025-03-15T11:05:47.9719936-04:00,2025-03-15T15:05:47.9719936Z,,v3,471300,471281,15 March 2025 14:00-dayton@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,c1abb701-41eb-4f32-9c19-4f867ac0039b,55.08383,-134.81165,14.06886,5.96109,-1.23259,-10.38022,-1.27568,5.92032,-8.34342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-03-15,11:06:02.57,3,2,"O'Hara, Connor",1000036031,Right,GEO_PAT,"MacDougall, Ryan",1000268563,Left,DAY_FLY,Undefined,1,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.41267,1.473347,-1.750203,1876.796788,250.789266,2:15,5.77388,1.4479,5.39212,-34.34628,6.4987,15.05493,4.29355,1.06157,76.34921,-4.841761,0.925542,0.459982,,,,,,,,,,,,-8.01682,3.25256,-1.30241,50,5.88149,3.06252,-121.06009,1.90953,-11.92707,23.07734,-27.33505,GEO_PAT,DAY_FLY,SpuhlerFieldMain,D1,A10,20250315-SpuhlerFieldMain-1,04345b10-01af-11f0-9838-553521291aba,81.9433,,,7.06346,,,,,,,597f71cc-5c49-418c-8ea9-73822ae81711,2025-03-15,15:06:02.57,2025-03-15T11:06:02.5701888-04:00,2025-03-15T15:06:02.5701888Z,,v3,471300,471281,15 March 2025 14:00-dayton@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,6cd3ad3f-1aa0-4d70-bbb6-ca6fdb24001e,55.11022,-122.03035,11.53867,5.77705,3.0588,-13.66752,-1.44172,3.56398,-5.96353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-03-15,11:06:18.83,3,3,"O'Hara, Connor",1000036031,Right,GEO_PAT,"MacDougall, Ryan",1000268563,Left,DAY_FLY,Undefined,1,Top,1,2,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.77769,0.24345,-2.227,2061.49298,143.762136,10:45,5.8009,1.59956,5.39889,-37.74738,3.79744,-1.83756,2.88361,-0.64164,75.93877,-6.661077,-2.553573,0.463906,,,,,,,,,,,,0.30606,2.24921,-1.39948,50,5.79623,4.7475,-120.10381,-0.82329,0.44733,23.12169,-28.88658,GEO_PAT,DAY_FLY,SpuhlerFieldMain,D1,A10,20250315-SpuhlerFieldMain-1,0de3e8b0-01af-11f0-9838-553521291aba,81.2502,,,6.83892,,,,,,,597f71cc-5c49-418c-8ea9-73822ae81711,2025-03-15,15:06:18.83,2025-03-15T11:06:18.8325888-04:00,2025-03-15T15:06:18.8325888Z,,v3,471300,471281,15 March 2025 14:00-dayton@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,2b45fb10-b086-4215-af2e-c8b43b6befaf,55.10257,-121.08215,11.56085,5.80521,0.39897,-14.44329,-1.59996,4.72857,0.22366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-03-15,11:07:01.04,3,4,"O'Hara, Connor",1000036031,Right,GEO_PAT,"MacDougall, Ryan",1000268563,Left,DAY_FLY,Undefined,1,Top,1,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,86.09358,-0.687011,-2.994927,1934.551171,14.615719,6:30,5.84011,1.5159,5.42711,-40.41404,-2.39539,-0.89803,1.82787,-1.3667,79.99439,-8.005572,-3.154624,0.443782,,,,,,,,,,,,-0.28654,-0.7124,-1.24933,50,5.75074,6.57874,-125.01496,-3.01423,-0.4584,22.61862,-33.31381,GEO_PAT,DAY_FLY,SpuhlerFieldMain,D1,A10,20250315-SpuhlerFieldMain-1,270db640-01af-11f0-9838-553521291aba,84.93459,,,6.09919,,,,,,,597f71cc-5c49-418c-8ea9-73822ae81711,2025-03-15,15:07:01.04,2025-03-15T11:07:01.0475520-04:00,2025-03-15T15:07:01.0475520Z,,v3,471300,471281,15 March 2025 14:00-dayton@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,f0c1632e-b131-4aef-bcd4-958196d38b8d,55.07732,-125.93023,11.30931,5.84544,-1.66617,-16.65691,-1.51592,6.59729,-0.2292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
