PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-18,15:27:59.99,1,1,"Drumm, Jake",1000077041,Right,GEO_PAT,"Gravelle, Cameron",10005014,Left,NIA_COM,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.89763,-0.969974,-2.437812,1927.162803,214.798333,1:15,5.81002,2.64854,5.59165,-19.926,15.07918,9.70209,3.24288,1.17931,82.08084,-4.707615,-0.708005,0.425831,,,,,,,,,,,,-5.56107,8.23,-2.44551,50,5.71386,5.1171,-130.40973,-2.86744,-9.5793,27.35424,-17.99729,GEO_PAT,NIA_COM,SpuhlerFieldMain,TeamExclusive,Team,20251018-SpuhlerFieldMain-Private-2,8f09a980-ac58-11f0-ae3b-9b4a908d198a,88.51496,,,7.81679,,,,,,,072e60c5-9c43-4700-b7fc-b13f476f682d,2025-10-18,19:27:59.99,2025-10-18T15:27:59.9949312-04:00,2025-10-18T19:27:59.9949312Z,,v3,471300,,,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,5d400a1a-c7fa-4901-a35b-22227ce2dc1a,54.9087,-131.43532,13.67712,5.80871,-2.19266,-8.99865,-2.6441,5.47626,-4.78965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-10-18,15:28:12.76,1,2,"Drumm, Jake",1000077041,Right,GEO_PAT,"Gravelle, Cameron",10005014,Left,NIA_COM,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.40556,-1.383571,-1.369747,2212.314526,203.542051,12:45,5.75996,2.66748,5.75555,-21.34604,13.98158,5.57654,2.69252,1.85683,81.33449,-5.392974,-0.371355,0.427788,,,,,,,,,,,,-3.22634,7.87386,-2.55716,50,5.63223,2.85678,-129.70871,-3.82554,-5.4666,28.50926,-18.83282,GEO_PAT,NIA_COM,SpuhlerFieldMain,TeamExclusive,Team,20251018-SpuhlerFieldMain-Private-2,96a99100-ac58-11f0-ae3b-9b4a908d198a,88.1101,,,8.07107,,,,,,,072e60c5-9c43-4700-b7fc-b13f476f682d,2025-10-18,19:28:12.76,2025-10-18T15:28:12.7694848-04:00,2025-10-18T19:28:12.7694848Z,,v3,471300,,,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,f12a70bc-a9f8-47bf-bb7f-92e53fd328d1,54.74385,-130.74722,14.25463,5.75908,-3.13951,-9.41641,-2.66485,3.05592,-2.7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-10-18,15:28:29.16,1,3,"Drumm, Jake",1000077041,Right,GEO_PAT,"Gravelle, Cameron",10005014,Left,NIA_COM,Undefined,1,Top,0,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.79804,-1.930514,-3.819887,1788.145645,240.602686,2:00,5.6237,2.69953,6.02721,-32.09766,9.84225,14.9402,1.15625,0.40142,74.65167,-7.900506,-1.135517,0.466106,,,,,,,,,,,,-8.84374,6.05603,-2.4084,50,5.45487,7.34777,-118.50905,-4.976,-12.49598,24.01127,-23.61706,GEO_PAT,NIA_COM,SpuhlerFieldMain,TeamExclusive,Team,20251018-SpuhlerFieldMain-Private-2,a08dc330-ac58-11f0-ae3b-9b4a908d198a,80.86662,,,7.14637,,,,,,,072e60c5-9c43-4700-b7fc-b13f476f682d,2025-10-18,19:28:29.16,2025-10-18T15:28:29.1641856-04:00,2025-10-18T19:28:29.1641856Z,,v3,471300,,,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,c502be44-031a-483e-8be0-b6545233465b,54.47474,-119.41224,12.00564,5.62534,-4.08764,-11.80853,-2.69363,7.81781,-6.24799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-10-18,15:28:44.83,1,4,"Drumm, Jake",1000077041,Right,GEO_PAT,"Gravelle, Cameron",10005014,Left,NIA_COM,Undefined,1,Top,0,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.82787,-0.83807,-2.421255,2002.544059,204.14498,12:45,5.77697,2.63095,5.78765,-22.69001,12.43079,5.02725,3.10568,0.79592,81.3579,-5.099285,-1.521722,0.426534,,,,,,,,,,,,-3.27622,6.94729,-2.43421,50,5.69437,5.28166,-130.20754,-2.65396,-5.57212,29.71872,-20.35831,GEO_PAT,NIA_COM,SpuhlerFieldMain,TeamExclusive,Team,20251018-SpuhlerFieldMain-Private-2,a9c317c0-ac58-11f0-ae3b-9b4a908d198a,88.36915,,,8.46997,,,,,,,072e60c5-9c43-4700-b7fc-b13f476f682d,2025-10-18,19:28:44.83,2025-10-18T15:28:44.8389120-04:00,2025-10-18T19:28:44.8389120Z,,v3,471300,,,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,955e6efe-f99a-4a9e-8c49-fd399a513dc1,54.7105,-131.27827,14.85936,5.77678,-1.92048,-10.17916,-2.62812,5.48242,-2.78606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-10-18,15:28:58.79,1,5,"Drumm, Jake",1000077041,Right,GEO_PAT,"Gravelle, Cameron",10005014,Left,NIA_COM,Undefined,1,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.12256,-3.475248,-3.253975,2036.743565,213.937239,1:15,5.65626,2.79921,5.94104,-22.26281,12.4478,7.58276,0.56794,0.40921,82.18533,-7.632451,-1.893652,0.424036,,,,,,,,,,,,-4.86733,7.76894,-2.5438,50,5.36587,7.09837,-130.45044,-8.65418,-8.33564,29.01885,-18.86917,GEO_PAT,NIA_COM,SpuhlerFieldMain,TeamExclusive,Team,20251018-SpuhlerFieldMain-Private-2,b22b5850-ac58-11f0-ae3b-9b4a908d198a,88.88972,,,7.93723,,,,,,,072e60c5-9c43-4700-b7fc-b13f476f682d,2025-10-18,19:28:58.79,2025-10-18T15:28:58.7958784-04:00,2025-10-18T19:28:58.7958784Z,,v3,471300,,,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,5c010e6d-729a-44ae-abbc-bf9300d12699,54.56039,-131.46099,14.50942,5.6558,-7.99708,-9.43458,-2.79604,7.38865,-4.16782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-10-18,15:29:16.64,1,6,"Drumm, Jake",1000077041,Right,GEO_PAT,"Gravelle, Cameron",10005014,Left,NIA_COM,Undefined,1,Top,0,3,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.90059,-1.690089,-4.935785,1809.699943,209.471105,1:00,5.63883,2.75659,6.23869,-22.03497,18.70033,9.75859,2.23725,-0.99466,75.15649,-5.889042,-3.183114,0.459364,,,,,,,,,,,,-6.56571,10.63087,-2.39242,50,5.50139,9.98785,-119.91583,-4.12635,-9.47184,25.19549,-16.8377,GEO_PAT,NIA_COM,SpuhlerFieldMain,TeamExclusive,Team,20251018-SpuhlerFieldMain-Private-2,bcd5c0b0-ac58-11f0-ae3b-9b4a908d198a,82.05354,,,7.7441,,,,,,,072e60c5-9c43-4700-b7fc-b13f476f682d,2025-10-18,19:29:16.64,2025-10-18T15:29:16.6480896-04:00,2025-10-18T19:29:16.6480896Z,,v3,471300,,,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,71d1b4d8-275d-4c14-8f78-31bdc2aa0419,54.26147,-120.80789,12.59775,5.63694,-3.5302,-8.41885,-2.75198,10.32321,-4.73592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-10-18,15:29:42.69,2,1,"Drumm, Jake",1000077041,Right,GEO_PAT,"Rossano, Cooper",10108170,Right,NIA_COM,Undefined,1,Top,1,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.79507,-0.963492,-3.345407,2173.10338,108.146806,9:30,5.70081,2.61715,5.41812,-41.50758,3.0965,-5.41079,1.33761,-0.97131,73.83412,-8.499631,-4.306262,0.480683,,,,,,,,,,,,1.8461,2.1991,-2.31559,50,5.58593,6.97643,-115.72577,-3.35666,2.51354,20.79258,-29.17991,GEO_PAT,NIA_COM,SpuhlerFieldMain,TeamExclusive,Team,20251018-SpuhlerFieldMain-Private-2,cc647300-ac58-11f0-ae3b-9b4a908d198a,78.41437,,,5.96095,,,,,,,072e60c5-9c43-4700-b7fc-b13f476f682d,2025-10-18,19:29:42.69,2025-10-18T15:29:42.6989056-04:00,2025-10-18T19:29:42.6989056Z,,v3,471300,,,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,7f0d37d9-1dc6-461f-8f9d-2c9d256b09b1,55.08505,-116.63583,10.39629,5.7049,-2.0795,-14.58996,-2.61853,6.86642,1.25677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-10-18,15:29:55.63,2,2,"Drumm, Jake",1000077041,Right,GEO_PAT,"Rossano, Cooper",10108170,Right,NIA_COM,Undefined,1,Top,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.30125,-1.648276,-3.621836,2352.226161,73.213284,8:30,5.63439,2.65633,5.28648,-46.319,-0.34673,-6.18489,0.22305,-1.26489,72.81983,-10.015893,-4.718155,0.488,,,,,,,,,,,,2.0302,0.70232,-2.32091,50,5.44964,7.50921,-114.79895,-4.90463,2.68532,23.00594,-31.24509,GEO_PAT,NIA_COM,SpuhlerFieldMain,TeamExclusive,Team,20251018-SpuhlerFieldMain-Private-2,d415bfa0-ac58-11f0-ae3b-9b4a908d198a,77.23867,,,6.48142,,,,,,,072e60c5-9c43-4700-b7fc-b13f476f682d,2025-10-18,19:29:55.63,2025-10-18T15:29:55.6339200-04:00,2025-10-18T19:29:55.6339200Z,,v3,471300,,,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,b7b16d26-0d58-4982-a0e0-f2c4c8110d59,55.21665,-115.83966,11.50297,5.63954,-3.49121,-15.62254,-2.65785,7.38773,1.34266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-10-18,15:30:12.44,2,3,"Drumm, Jake",1000077041,Right,GEO_PAT,"Rossano, Cooper",10108170,Right,NIA_COM,Undefined,1,Top,1,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.50347,-0.941614,-2.468997,2010.84287,212.826365,1:00,5.8252,2.53667,5.7453,-24.03238,12.17351,7.04993,2.94488,0.82387,80.26287,-5.441793,-1.208324,0.433073,,,,,,,,,,,,-4.32382,6.84827,-2.33555,50,5.7323,5.2265,-128.30437,-2.90449,-7.14487,28.70407,-20.8577,GEO_PAT,NIA_COM,SpuhlerFieldMain,TeamExclusive,Team,20251018-SpuhlerFieldMain-Private-2,ddfdc260-ac58-11f0-ae3b-9b4a908d198a,87.03483,,,8.24059,,,,,,,072e60c5-9c43-4700-b7fc-b13f476f682d,2025-10-18,19:30:12.44,2025-10-18T15:30:12.4477952-04:00,2025-10-18T19:30:12.4477952Z,,v3,471300,,,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,b51be869-bcd6-4c7c-821a-55893c80a0ea,54.75423,-129.3636,14.35204,5.82529,-2.1348,-10.42885,-2.53328,5.49016,-3.57243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-10-18,15:30:26.11,2,4,"Drumm, Jake",1000077041,Right,GEO_PAT,"Rossano, Cooper",10108170,Right,NIA_COM,Undefined,1,Top,1,1,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,88.8714,-2.390422,-2.776536,2167.896022,210.303433,1:00,5.81591,2.66813,5.79487,-21.99151,13.753,7.34063,1.75574,0.69501,81.05111,-6.505392,-1.462848,0.430305,78.55055,13.184558,-5.754784,1157.995092,109.84515,12.97712,-5.83446,175.79574,175.79574,-1.316317,1.956774,-4.58185,8.07493,-2.44404,50,5.60579,5.94001,-128.81364,-6.09486,-7.66214,27.93757,-18.67059,GEO_PAT,NIA_COM,SpuhlerFieldMain,TeamExclusive,Team,20251018-SpuhlerFieldMain-Private-2,e635cb30-ac58-11f0-ae3b-9b4a908d198a,87.59479,13.51352,,7.82029,,,,1.06761,1.73365,-0.67323,072e60c5-9c43-4700-b7fc-b13f476f682d,2025-10-18,19:30:26.11,2025-10-18T15:30:26.1141504-04:00,2025-10-18T19:30:26.1141504Z,LineDrive,v3,471300,,,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,9bf354ca-05e6-43e5-b9cf-0c516a3fb637,54.70709,-129.83051,13.96879,5.81527,-5.41529,-9.3353,-2.66532,6.21889,-3.83107,236.14576,1.06761,111.60527,-15.81368,3.12102,-0.59493,0.10338,-0.02075,0.0043,-0.00042,1.73365,26.27744,-15.3077,0.70685,0.03196,-0.02544,0.01052,-0.00164,7E-05,-0.67323,-11.24747,8.30798,-2.85065,0.82257,-0.19607,0.043,-0.00711,0.00057,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
