PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-14,13:37:18.12,1,1,"Hsu, Brandon",1000121044,Right,GEO_PAT,"Westley, Matthew",824016,Right,GEO_PAT,Undefined,1,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.89991,-0.666835,-5.243206,1605.233093,261.053418,2:45,5.01714,2.23573,5.69693,-40.66632,3.7715,14.78139,1.00419,-1.43252,73.21352,-8.124407,-2.612146,0.479786,,,,,,,,,,,,-9.07028,2.48299,-1.8038,50,4.93522,10.05078,-115.61144,-2.66348,-12.25383,21.91887,-28.81957,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251014-SpuhlerFieldMain-Private-1,6e8d82d0-a924-11f0-8c05-c964b3f30012,78.56093,,,6.68639,,,,,,,7a12be9c-7eba-40c4-a476-0caf037a1b3e,2025-10-14,17:37:18.12,2025-10-14T13:37:18.1218816-04:00,2025-10-14T17:37:18.1218816Z,,v3,471300,471300,,,,Undefined,GEO_PAT,bd24cd36-9beb-4873-9056-cb0f3390479d,54.80698,-116.51924,10.95943,5.02082,-1.46989,-14.40979,-2.23057,10.55829,-6.12692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-10-14,13:37:37.72,1,2,"Hsu, Brandon",1000121044,Right,GEO_PAT,"Westley, Matthew",824016,Right,GEO_PAT,Undefined,1,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.37273,-0.538079,-2.919944,2263.447755,203.91589,12:45,5.31923,1.8472,5.87981,-12.8902,25.38387,10.60997,3.74465,0.01713,77.20821,-3.10479,-1.020127,0.44527,,,,,,,,,,,,-6.33945,13.48902,-1.61688,50,5.26819,5.92021,-125.0314,-1.42717,-9.83381,29.92869,-11.24978,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251014-SpuhlerFieldMain-Private-1,7a1dde60-a924-11f0-8c05-c964b3f30012,84.6507,,,9.16452,,,,,,,7a12be9c-7eba-40c4-a476-0caf037a1b3e,2025-10-14,17:37:37.72,2025-10-14T13:37:37.7274368-04:00,2025-10-14T17:37:37.7274368Z,,v3,471300,471300,,,,Undefined,GEO_PAT,ae69b318-ba8f-4068-aeb3-37a0e80336a8,54.61649,-126.1316,14.96435,5.31305,-1.01361,-5.62489,-1.84116,6.28171,-4.91691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-10-14,13:37:56.84,1,3,"Hsu, Brandon",1000121044,Right,GEO_PAT,"Westley, Matthew",824016,Right,GEO_PAT,Undefined,1,Top,0,2,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.75916,-2.269278,-3.234748,2124.579777,244.864608,2:15,5.17033,2.08087,5.85467,-26.90167,11.70268,21.9847,0.81548,0.90405,77.68617,-7.296387,0.706551,0.447187,,,,,,,,,,,,-12.24461,7.10008,-1.83071,50,4.97002,6.11311,-124.20301,-5.78575,-18.88428,27.82327,-21.22392,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251014-SpuhlerFieldMain-Private-1,85992b50-a924-11f0-8c05-c964b3f30012,84.2878,,,8.07299,,,,,,,7a12be9c-7eba-40c4-a476-0caf037a1b3e,2025-10-14,17:37:56.84,2025-10-14T13:37:56.8407040-04:00,2025-10-14T17:37:56.8407040Z,,v3,471300,471300,,,,Undefined,GEO_PAT,a5e2981d-286a-42e9-9e6b-a29bd845d1ea,54.64687,-125.23965,13.91163,5.17085,-4.99499,-10.61196,-2.07157,6.8167,-9.44214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-10-14,13:38:15.10,1,4,"Hsu, Brandon",1000121044,Right,GEO_PAT,"Westley, Matthew",824016,Right,GEO_PAT,Undefined,1,Top,0,3,0,Sinker,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,86.37005,-1.607842,-2.471549,2191.521608,210.841561,1:00,5.32369,1.82359,5.68846,-15.15745,22.94663,12.90788,2.56013,0.59412,78.20755,-4.536593,-0.166481,0.44428,87.72905,-0.951444,-12.692764,1967.689813,,,,35.90373,34.88339,-13.841062,0.280408,-7.31599,12.53635,-1.62381,50,5.17912,4.86039,-125.1912,-3.91417,-11.50931,27.336,-12.45227,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251014-SpuhlerFieldMain-Private-1,907f1610-a924-11f0-8c05-c964b3f30012,84.83934,2.50648,,8.1625,,,,1.03512,2.50648,-0.59149,7a12be9c-7eba-40c4-a476-0caf037a1b3e,2025-10-14,17:38:15.10,2025-10-14T13:38:15.1085056-04:00,2025-10-14T17:38:15.1085056Z,GroundBall,v3,471300,471300,,,,Undefined,GEO_PAT,e353449e-3aaf-4780-af24-a05ad96395da,54.81224,-126.2376,13.668,5.31983,-3.43751,-6.22614,-1.81829,5.30095,-5.75466,28.568867,1.03682,125.42667,-17.14328,,,,,,,2.50993,-2.29993,-23.76163,,,,,,,-0.59068,-28.30607,-0.78941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
5,2025-10-14,13:38:46.85,2,1,"Hsu, Brandon",1000121044,Right,GEO_PAT,"Ramsey, Caleb",1000469291,Right,GEO_PAT,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.30137,-4.098013,-4.49635,2215.014874,214.429265,1:15,5.32942,1.82223,5.80318,-13.46131,24.12801,15.57194,0.37785,-1.0707,78.75806,-6.725875,-1.718626,0.441269,,,,,,,,,,,,-9.36004,14.00162,-1.4616,50,4.98346,9.25046,-125.98013,-9.37241,-14.85051,28.64249,-9.95926,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251014-SpuhlerFieldMain-Private-1,a36ad610-a924-11f0-8c05-c964b3f30012,85.41828,,,8.54331,,,,,,,7a12be9c-7eba-40c4-a476-0caf037a1b3e,2025-10-14,17:38:46.85,2025-10-14T13:38:46.8538880-04:00,2025-10-14T17:38:46.8538880Z,,v3,471300,471300,,,,Undefined,GEO_PAT,094a0290-22ca-43b1-9883-3b8f494484df,54.69736,-127.04362,14.32125,5.32459,-9.00262,-4.97963,-1.8153,9.80185,-7.42526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-10-14,13:39:15.37,2,2,"Hsu, Brandon",1000121044,Right,GEO_PAT,"Ramsey, Caleb",1000469291,Right,GEO_PAT,Undefined,1,Top,1,1,0,Sinker,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.81326,-1.404853,-3.303439,2100.599288,211.646234,1:00,5.33451,1.93275,5.77877,-15.59418,23.85147,13.67024,2.72533,-0.00536,75.86629,-4.480989,-0.860946,0.452034,,,,,,,,,,,,-8.11335,13.06162,-1.6677,50,5.20925,6.55921,-123.96503,-3.40006,-12.21534,32.27142,-12.5087,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251014-SpuhlerFieldMain-Private-1,b4713440-a924-11f0-8c05-c964b3f30012,83.3841,,,9.94696,,,,,,,7a12be9c-7eba-40c4-a476-0caf037a1b3e,2025-10-14,17:39:15.37,2025-10-14T13:39:15.3763328-04:00,2025-10-14T17:39:15.3763328Z,,v3,471300,471300,,,,Undefined,GEO_PAT,b129c5c6-f3cd-4a62-9530-ca12990415be,54.71601,-125.18672,16.13571,5.329,-2.92652,-6.25435,-1.92476,7.02164,-6.10767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-10-14,13:39:37.03,2,3,"Hsu, Brandon",1000121044,Right,GEO_PAT,"Ramsey, Caleb",1000469291,Right,GEO_PAT,Undefined,1,Top,1,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.36181,0.921708,-3.11973,2294.502371,91.300502,9:00,5.17694,2.16276,5.31559,-45.40754,1.91354,-10.72906,2.25945,-1.66238,71.00623,-7.379675,-5.019135,0.495107,,,,,,,,,,,,4.33965,1.17366,-1.87169,50,5.22814,6.61498,-113.40064,0.28426,5.56091,23.82245,-30.6701,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251014-SpuhlerFieldMain-Private-1,c1475640-a924-11f0-8c05-c964b3f30012,76.12994,,,7.35558,,,,,,,7a12be9c-7eba-40c4-a476-0caf037a1b3e,2025-10-14,17:39:37.03,2025-10-14T13:39:37.0350592-04:00,2025-10-14T17:39:37.0350592Z,,v3,471300,471300,,,,Undefined,GEO_PAT,6dc9b12d-3d1e-47da-addb-6ea116f543de,55.18414,-114.48451,11.91123,5.18346,1.67968,-15.33505,-2.1669,6.36197,2.78046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-10-14,13:39:55.88,2,4,"Hsu, Brandon",1000121044,Right,GEO_PAT,"Ramsey, Caleb",1000469291,Right,GEO_PAT,Undefined,1,Top,1,2,1,Sinker,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.79245,-1.14149,-4.54623,2079.334498,225.565907,1:30,5.18399,2.10506,5.76417,-20.63521,18.21611,17.12225,2.39844,-0.70846,77.2367,-5.06809,-1.493445,0.448616,,,,,,,,,,,,-10.10721,10.02717,-1.73807,50,5.07685,9.13658,-124.04517,-3.07893,-15.53489,27.94919,-16.76213,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251014-SpuhlerFieldMain-Private-1,cc7ac4c0-a924-11f0-8c05-c964b3f30012,84.01946,,,8.55575,,,,,,,7a12be9c-7eba-40c4-a476-0caf037a1b3e,2025-10-14,17:39:55.88,2025-10-14T13:39:55.8825472-04:00,2025-10-14T17:39:55.8825472Z,,v3,471300,471300,,,,Undefined,GEO_PAT,90c91b34-4c6b-4009-8312-ca97aeb3559a,54.73508,-125.10751,13.9746,5.18177,-2.44181,-8.38106,-2.09657,9.72705,-7.76744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-10-14,13:40:17.25,2,5,"Hsu, Brandon",1000121044,Right,GEO_PAT,"Ramsey, Caleb",1000469291,Right,GEO_PAT,Undefined,1,Top,1,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,79.11578,0.981792,-1.216262,2406.765454,118.234839,10:00,5.1968,2.1933,5.33323,-37.25337,8.48973,-13.08182,3.01385,-0.03823,72.27025,-5.865976,-3.538014,0.486782,,,,,,,,,,,,6.18965,4.42256,-2.07372,50,5.259,2.96588,-114.7707,0.72752,8.22648,21.94948,-26.29615,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251014-SpuhlerFieldMain-Private-1,d93e4920-a924-11f0-8c05-c964b3f30012,77.43189,,,6.84553,,,,,,,7a12be9c-7eba-40c4-a476-0caf037a1b3e,2025-10-14,17:40:17.25,2025-10-14T13:40:17.2595712-04:00,2025-10-14T17:40:17.2595712Z,,v3,471300,471300,,,,Undefined,GEO_PAT,602491d5-a247-4169-a658-10082dd6ffc9,55.16741,-115.75473,10.97474,5.19996,1.90642,-13.14807,-2.19842,2.59707,4.11324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-10-14,13:40:44.85,3,1,"Hsu, Brandon",1000121044,Right,GEO_PAT,"Westley, Matthew",824016,Right,GEO_PAT,Undefined,1,Top,2,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.26174,-0.877441,-2.974439,2130.936873,217.034988,1:15,5.18128,1.9784,5.76834,-17.6191,19.84501,13.93709,2.89523,0.36905,78.48429,-4.263459,-0.483222,0.440534,74.59815,34.939899,48.114674,4361.917869,65.787,56.71346,88.15934,237.30634,186.00604,58.780004,3.997347,-8.04709,10.77508,-1.74059,50,5.0982,5.97253,-126.39157,-2.4302,-12.81751,29.44972,-15.01134,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251014-SpuhlerFieldMain-Private-1,e9c0aa40-a924-11f0-8c05-c964b3f30012,85.56087,58.73806,,8.77745,,,,0.48451,2.81093,-0.41344,7a12be9c-7eba-40c4-a476-0caf037a1b3e,2025-10-14,17:40:44.85,2025-10-14T13:40:44.8567808-04:00,2025-10-14T17:40:44.8567808Z,FlyBall,v3,471300,471300,,,,Undefined,GEO_PAT,7931bf77-d853-4d59-a6bf-43013f138a51,54.73116,-127.48918,14.72486,5.17835,-1.87072,-7.50567,-1.9721,6.45025,-6.40875,220.33304,0.4842,59.88986,-15.50956,4.0845,-0.96807,0.24672,-0.06802,0.01237,-0.0009,2.81182,62.635,-19.38533,1.05362,0.14639,-0.18545,0.06925,-0.0115,0.00071,-0.41301,66.76361,-6.39749,0.86231,-0.11431,0.04647,-0.02303,0.0055,-0.00047,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
