PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-15,14:05:18.79,1,1,"Knox, Connor",1000143373,Right,GEO_PAT,"Kirk, Taylor",1000367095,Right,FOR_RAM,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.00115,-2.921415,-1.663067,2262.067766,196.262916,12:30,6.06099,0.97574,5.75123,-12.12209,20.42533,5.65079,2.32749,-0.1021,84.95514,-5.256302,-0.652172,0.41061,,,,,,,,,,,,-3.3389,11.53071,-0.84107,50,5.81077,3.66243,-134.86888,-7.2164,-6.14978,29.3344,-10.93602,GEO_PAT,FOR_RAM,SpuhlerFieldMain,D1,A10,20250515-SpuhlerFieldMain-1,299656a0-31b7-11f0-991b-7b29ebdce53a,91.79618,,,8.04601,,,,,,,bc01d1eb-c08c-45a7-ab0a-aae4884939ca,2025-05-15,18:05:18.79,2025-05-15T14:05:18.7916800-04:00,2025-05-15T18:05:18.7916800Z,,v3,471300,471298,15 May 2025 15:00-fordham@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,8afe7cd1-dca1-49ef-904b-6125737f1a20,54.7502,-135.89814,14.6672,6.05724,-6.83269,-5.46801,-0.97336,3.87821,-3.07489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-05-15,14:05:34.49,1,2,"Knox, Connor",1000143373,Right,GEO_PAT,"Kirk, Taylor",1000367095,Right,FOR_RAM,Undefined,1,Top,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,88.05137,-2.419812,-2.466989,2587.960039,122.989886,10:00,5.86304,1.30363,5.36996,-32.51789,3.72295,-4.28559,0.88083,-1.3681,82.34683,-8.295922,-3.228757,0.433282,,,,,,,,,,,,1.61449,2.68854,-1.07896,50,5.62215,5.6906,-127.87737,-6.62745,2.71922,22.13482,-27.64587,GEO_PAT,FOR_RAM,SpuhlerFieldMain,D1,A10,20250515-SpuhlerFieldMain-1,32f13490-31b7-11f0-991b-7b29ebdce53a,86.99285,,,5.70453,,,,,,,bc01d1eb-c08c-45a7-ab0a-aae4884939ca,2025-05-15,18:05:34.49,2025-05-15T14:05:34.4927744-04:00,2025-05-15T18:05:34.4927744Z,,v3,471300,471298,15 May 2025 15:00-fordham@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,b90579a2-f950-4d97-9e2a-a7caffa5a03e,55.13543,-128.76321,11.06741,5.86524,-5.52105,-13.82294,-1.30452,5.58177,1.35961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-05-15,14:05:52.43,1,3,"Knox, Connor",1000143373,Right,GEO_PAT,"Kirk, Taylor",1000367095,Right,FOR_RAM,Undefined,1,Top,0,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.90689,0.572407,-1.073781,2713.510606,50.505648,7:45,5.88788,1.12086,5.01615,-49.27585,-6.43079,-9.33477,2.32193,-0.67062,75.65893,-8.299253,-2.724573,0.471109,,,,,,,,,,,,4.35382,-2.97874,-1.00997,50,5.90257,2.62654,-118.95285,-0.68261,6.26028,22.06079,-36.45715,GEO_PAT,FOR_RAM,SpuhlerFieldMain,D1,A10,20250515-SpuhlerFieldMain-1,3d8c33a0-31b7-11f0-991b-7b29ebdce53a,80.00782,,,6.24795,,,,,,,bc01d1eb-c08c-45a7-ab0a-aae4884939ca,2025-05-15,18:05:52.43,2025-05-15T14:05:52.4316672-04:00,2025-05-15T18:05:52.4316672Z,,v3,471300,471298,15 May 2025 15:00-fordham@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,a3a8a2fd-d36c-42ff-9c53-a7027e5bb2ec,55.48888,-119.96649,11.03039,5.89545,0.99251,-18.22858,-1.12405,2.33889,3.13014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-15,14:06:10.75,1,4,"Knox, Connor",1000143373,Right,GEO_PAT,"Kirk, Taylor",1000367095,Right,FOR_RAM,Undefined,1,Top,0,1,2,Curveball,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.91994,-1.458298,-1.184118,2581.160318,46.425194,7:30,5.85051,0.93013,5.01148,-47.98967,-5.16335,-6.73595,0.47429,-0.74905,76.08,-10.055498,-2.37716,0.471006,,,,,,,,,,,,3.06815,-1.90165,-0.81067,50,5.67102,2.73764,-118.9521,-4.8276,4.41473,21.90934,-34.91033,GEO_PAT,FOR_RAM,SpuhlerFieldMain,D1,A10,20250515-SpuhlerFieldMain-1,48938910-31b7-11f0-991b-7b29ebdce53a,80.02534,,,5.83994,,,,,,,bc01d1eb-c08c-45a7-ab0a-aae4884939ca,2025-05-15,18:06:10.75,2025-05-15T14:06:10.7528704-04:00,2025-05-15T18:06:10.7528704Z,,v3,471300,471298,15 May 2025 15:00-fordham@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,ecf9ba52-4810-4ad9-bab9-d4b209f487c7,55.49424,-119.9598,10.95467,5.85613,-3.22194,-17.45517,-0.93192,2.53459,2.20737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-05-15,14:06:45.69,2,1,"Knox, Connor",1000143373,Right,GEO_PAT,"Bucciero, Daniel",827759,Right,FOR_RAM,Undefined,1,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,88.24385,-1.571287,-3.308178,2848.390809,106.575149,9:30,5.81275,1.25527,5.34903,-33.02533,3.25067,-7.64307,1.58392,-2.48823,82.15966,-7.547998,-4.663067,0.433492,,,,,,,,,,,,3.05319,2.31969,-0.9513,50,5.64716,7.73543,-128.0544,-4.77144,5.13654,23.17809,-28.27155,GEO_PAT,FOR_RAM,SpuhlerFieldMain,D1,A10,20250515-SpuhlerFieldMain-1,5d4cb610-31b7-11f0-991b-7b29ebdce53a,86.95073,,,6.08419,,,,,,,bc01d1eb-c08c-45a7-ab0a-aae4884939ca,2025-05-15,18:06:45.69,2025-05-15T14:06:45.6967680-04:00,2025-05-15T18:06:45.6967680Z,,v3,471300,471298,15 May 2025 15:00-fordham@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,dde43143-de3a-45d2-aa32-088896467139,55.15492,-128.98408,11.58905,5.8158,-3.63746,-14.13577,-1.25744,7.5294,2.56827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-05-15,14:07:04.73,2,2,"Knox, Connor",1000143373,Right,GEO_PAT,"Bucciero, Daniel",827759,Right,FOR_RAM,Undefined,1,Top,1,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.97436,-0.098857,-1.842801,2650.388178,45.603829,7:30,5.84151,1.11184,5.09248,-51.58597,-8.71878,-10.23697,1.44946,-1.47866,75.63645,-9.374248,-3.655804,0.471231,,,,,,,,,,,,4.60201,-3.97784,-0.92906,50,5.79107,4.25697,-118.98951,-2.14569,6.58696,23.18485,-37.8676,GEO_PAT,FOR_RAM,SpuhlerFieldMain,D1,A10,20250515-SpuhlerFieldMain-1,68c36f20-31b7-11f0-991b-7b29ebdce53a,79.98716,,,6.33791,,,,,,,bc01d1eb-c08c-45a7-ab0a-aae4884939ca,2025-05-15,18:07:04.73,2025-05-15T14:07:04.7316992-04:00,2025-05-15T18:07:04.7316992Z,,v3,471300,471298,15 May 2025 15:00-fordham@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,fe39e3d0-effe-4ee0-a93a-ab0ffb797768,55.41301,-120.03959,11.59242,5.84941,-0.4306,-18.9338,-1.11511,3.95863,3.29348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-15,14:07:23.41,2,3,"Knox, Connor",1000143373,Right,GEO_PAT,"Bucciero, Daniel",827759,Right,FOR_RAM,Undefined,1,Top,1,2,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.21235,0.639465,-0.96335,2717.540605,42.142126,7:30,5.84246,1.07479,4.97939,-52.28983,-8.49414,-8.89701,2.08904,-0.57656,74.81677,-8.766009,-2.536406,0.476307,,,,,,,,,,,,4.13969,-3.98264,-0.97417,50,5.86107,2.36186,-117.90048,-0.67457,5.825,22.48278,-37.77811,GEO_PAT,FOR_RAM,SpuhlerFieldMain,D1,A10,20250515-SpuhlerFieldMain-1,73cdd1d0-31b7-11f0-991b-7b29ebdce53a,79.13472,,,6.39558,,,,,,,bc01d1eb-c08c-45a7-ab0a-aae4884939ca,2025-05-15,18:07:23.41,2025-05-15T14:07:23.4118656-04:00,2025-05-15T18:07:23.4118656Z,,v3,471300,471298,15 May 2025 15:00-fordham@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,0f06506d-d2a6-4ded-ba69-918f9ce20c6d,55.52549,-118.94949,11.24139,5.85142,1.08809,-18.88905,-1.07803,2.09008,2.9125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-05-15,14:07:41.83,2,4,"Knox, Connor",1000143373,Right,GEO_PAT,"Bucciero, Daniel",827759,Right,FOR_RAM,Undefined,1,Top,1,2,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.67561,0.181032,-1.456554,2654.204181,79.392534,8:45,5.82865,1.34792,5.27438,-36.98809,-0.38343,-7.11867,2.91641,-0.61376,81.66021,-6.517803,-2.719823,0.435451,,,,,,,,,,,,3.23886,0.05783,-1.20935,50,5.81765,3.55375,-127.49445,-1.02925,5.41916,22.15345,-32.0773,GEO_PAT,FOR_RAM,SpuhlerFieldMain,D1,A10,20250515-SpuhlerFieldMain-1,7ebee020-31b7-11f0-991b-7b29ebdce53a,86.5595,,,6.0154,,,,,,,bc01d1eb-c08c-45a7-ab0a-aae4884939ca,2025-05-15,18:07:41.83,2025-05-15T14:07:41.8313216-04:00,2025-05-15T18:07:41.8313216Z,,v3,471300,471298,15 May 2025 15:00-fordham@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,0f5173ab-9163-46fb-a5d9-0f451d0f4649,55.2305,-128.40008,11.07672,5.83293,0.28208,-16.03865,-1.3501,3.33221,2.70958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-05-15,14:08:00.85,2,5,"Knox, Connor",1000143373,Right,GEO_PAT,"Bucciero, Daniel",827759,Right,FOR_RAM,Undefined,1,Top,1,2,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.47856,-1.021086,-0.264081,2645.74387,47.148443,7:30,5.87575,0.93044,5.128,-49.54251,-7.35465,-9.30012,0.78537,-0.09331,76.2809,-9.927581,-1.915692,0.467482,,,,,,,,,,,,4.58248,-3.03732,-0.89805,50,5.74094,0.94273,-119.78168,-4.00066,6.65961,23.07206,-36.58812,GEO_PAT,FOR_RAM,SpuhlerFieldMain,D1,A10,20250515-SpuhlerFieldMain-1,8a35c040-31b7-11f0-991b-7b29ebdce53a,80.62863,,,6.19765,,,,,,,bc01d1eb-c08c-45a7-ab0a-aae4884939ca,2025-05-15,18:08:00.85,2025-05-15T14:08:00.8550000-04:00,2025-05-15T18:08:00.8550000Z,,v3,471300,471298,15 May 2025 15:00-fordham@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,6d10985d-939c-4839-9a2f-92415ec2a4d8,55.37719,-120.81299,11.53603,5.88322,-2.3652,-18.29406,-0.93354,0.64505,3.3298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.74714,,,0.875659,,,,1.69755,5.00522,-4.72163,70.17915,9.73262,-54.6055,1.7065,81.81081,-4.12286,5.04139,17.65668,-14.02476,-4.84769,-66.69007,11.20003,High,High,High,,,High,High,High
10,2025-05-15,14:08:33.34,3,1,"Knox, Connor",1000143373,Right,GEO_PAT,"Kanellis, Andrew",1000287028,Right,FOR_RAM,Undefined,1,Top,2,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.95256,-2.036147,-1.957902,2708.015853,72.560478,8:30,5.87004,1.183,5.20947,-38.23923,-1.52862,-8.05725,0.76661,-1.33047,81.94037,-8.912109,-3.387519,0.436081,,,,,,,,,,,,3.59303,-0.02264,-0.99534,50,5.65213,4.71434,-127.72721,-6.03048,5.99869,23.68976,-32.21183,GEO_PAT,FOR_RAM,SpuhlerFieldMain,D1,A10,20250515-SpuhlerFieldMain-1,9d8f0f20-31b7-11f0-991b-7b29ebdce53a,86.43447,,,6.01219,,,,,,,bc01d1eb-c08c-45a7-ab0a-aae4884939ca,2025-05-15,18:08:33.34,2025-05-15T14:08:33.3462016-04:00,2025-05-15T18:08:33.3462016Z,,v3,471300,471298,15 May 2025 15:00-fordham@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,04a2fec2-82c9-4fc6-a861-c53ed35cb94f,55.29624,-128.70576,11.84488,5.87375,-4.69991,-16.10592,-1.18496,4.46655,2.99934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
