PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-03-04,14:02:30.12,1,1,"Uchman, Ty",1000091702,Left,GEO_PAT,"Egrie, CJ",1000095959,Right,HOL_CRU,Undefined,1,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.28589,-3.677211,0.31118,1969.551964,141.314253,10:45,6.39506,-0.57888,5.9973,-24.39982,15.01237,-10.97292,0.94933,-1.20491,77.22383,-8.227836,-1.664615,0.451842,,,,,,,,,,,,5.71985,9.17989,0.56028,50,6.09163,-0.23037,-122.18983,-8.57866,8.61611,24.89389,-18.34585,GEO_PAT,HOL_CRU,SpuhlerFieldMain,D1,A10,20250304-SpuhlerFieldMain-1,39271fb0-f92b-11ef-9e84-f3ebf856d060,83.41949,,,7.06206,,,,,,,677a001a-4aeb-4bee-826e-3fb235647512,2025-03-04,19:02:30.12,2025-03-04T14:02:30.1290496-05:00,2025-03-04T19:02:30.1290496Z,,v3,471300,471313,,"Raymond, Andrew",10148052,Right,GEO_PAT,0f47d782-46f9-456f-925c-467cfa84c7e4,54.50353,-123.10392,12.44695,6.39427,-7.90502,-9.17293,0.57454,-0.54675,4.30805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-03-04,14:02:43.49,1,2,"Uchman, Ty",1000091702,Left,GEO_PAT,"Egrie, CJ",1000095959,Right,HOL_CRU,Undefined,1,Top,0,1,0,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.55994,-1.346357,1.615873,1607.098992,116.981858,10:00,6.18447,-0.85064,6.68262,-37.80435,7.85721,-12.96115,1.80182,-0.45224,71.37205,-8.391213,-0.749038,0.486348,,,,,,,,,,,,7.34768,4.82677,0.74789,50,6.07901,-2.75329,-111.47618,-3.58424,9.35162,17.89475,-26.03087,GEO_PAT,HOL_CRU,SpuhlerFieldMain,D1,A10,20250304-SpuhlerFieldMain-1,411bddf0-f92b-11ef-9e84-f3ebf856d060,77.50101,,,5.18789,,,,,,,677a001a-4aeb-4bee-826e-3fb235647512,2025-03-04,19:02:43.49,2025-03-04T14:02:43.4972672-05:00,2025-03-04T19:02:43.4972672Z,,v3,471300,471313,,"Raymond, Andrew",10148052,Right,GEO_PAT,691799ce-fa4e-4381-8a52-928015ff5072,53.82317,-112.08822,8.94738,6.18637,-2.69393,-13.01544,0.84753,-3.07313,4.67581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-03-04,14:03:00.60,1,3,"Uchman, Ty",1000091702,Left,GEO_PAT,"Egrie, CJ",1000095959,Right,HOL_CRU,Undefined,1,Top,0,1,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.47891,-2.612851,0.081897,1941.274702,139.668831,10:45,6.37823,-0.80593,5.97436,-22.56064,16.85946,-13.14851,2.07412,-1.82571,76.80993,-6.865446,-2.283029,0.451888,,,,,,,,,,,,6.74197,9.85843,0.80651,50,6.15878,0.35522,-122.51125,-6.24042,10.14662,26.40708,-17.33714,GEO_PAT,HOL_CRU,SpuhlerFieldMain,D1,A10,20250304-SpuhlerFieldMain-1,4b558320-f92b-11ef-9e84-f3ebf856d060,83.41109,,,7.66898,,,,,,,677a001a-4aeb-4bee-826e-3fb235647512,2025-03-04,19:03:00.60,2025-03-04T14:03:00.6026240-05:00,2025-03-04T19:03:00.6026240Z,,v3,471300,471313,,"Raymond, Andrew",10148052,Right,GEO_PAT,50c0cd3a-7710-4508-a1c5-b2f8347d2cd6,54.52528,-123.48281,13.20354,6.37665,-5.60256,-8.66857,0.80031,-0.01809,5.07331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-03-04,14:03:14.99,1,4,"Uchman, Ty",1000091702,Left,GEO_PAT,"Egrie, CJ",1000095959,Right,HOL_CRU,Undefined,1,Top,0,2,1,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,77.48716,-1.147517,2.139768,1831.49042,124.484459,10:15,6.27453,-0.90676,6.54344,-32.53061,12.97674,-16.73387,2.51031,-0.33781,70.98063,-7.27504,-0.901923,0.485526,95.68421,34.614644,-8.75261,3533.634786,109.28997,73.99088,-12.47759,300.37927,294.32225,-3.24638,5.595899,9.45441,7.58445,0.76543,50,6.181,-3.65685,-112.60641,-3.08912,12.09096,21.21084,-22.47451,GEO_PAT,HOL_CRU,SpuhlerFieldMain,D1,A10,20250304-SpuhlerFieldMain-1,53f04560-f92b-11ef-9e84-f3ebf856d060,77.63224,102.93128,,6.50653,,,,2.53211,2.68788,0.31037,677a001a-4aeb-4bee-826e-3fb235647512,2025-03-04,19:03:14.99,2025-03-04T14:03:14.9924352-05:00,2025-03-04T19:03:14.9924352Z,FlyBall,v3,471300,471313,,"Raymond, Andrew",10148052,Right,GEO_PAT,b177b5b5-b978-4c21-8b8b-170b30fde845,53.95956,-113.34979,10.60542,6.27546,-2.30146,-11.23725,0.90102,-4.0806,6.04548,192.582949,2.53488,114.10619,-26.76825,6.26712,-1.22296,0.19497,-0.02515,0.00234,-0.0001,2.69012,79.66126,-17.6379,0.70698,0.12077,-0.09658,0.0267,-0.00342,0.00017,0.31024,-17.57567,7.94194,-2.34252,0.51075,-0.0778,0.00756,-0.00044,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,2025-03-04,14:03:44.10,2,1,"Uchman, Ty",1000091702,Left,GEO_PAT,"Scanlon, Sean",809071,Left,HOL_CRU,Undefined,1,Top,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.48013,-1.387221,0.633028,2020.794491,130.351414,10:15,6.44286,-0.49999,5.91941,-24.74753,13.51217,-14.45091,3.09282,-1.11673,78.15633,-6.019838,-1.963516,0.445187,,,,,,,,,,,,7.5637,7.69595,0.45736,50,6.31765,-0.78357,-124.14125,-3.77184,11.77336,25.44165,-20.19485,GEO_PAT,HOL_CRU,SpuhlerFieldMain,D1,A10,20250304-SpuhlerFieldMain-1,654279a0-f92b-11ef-9e84-f3ebf856d060,84.66658,,,7.3238,,,,,,,677a001a-4aeb-4bee-826e-3fb235647512,2025-03-04,19:03:44.10,2025-03-04T14:03:44.1052160-05:00,2025-03-04T19:03:44.1052160Z,,v3,471300,471313,,"Raymond, Andrew",10148052,Right,GEO_PAT,0df02839-6200-4004-a523-457ed909a2a1,54.58182,-125.07673,12.72083,6.44269,-3.02928,-10.09742,0.49412,-1.21647,5.88668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-03-04,14:03:59.81,2,2,"Uchman, Ty",1000091702,Left,GEO_PAT,"Scanlon, Sean",809071,Left,HOL_CRU,Undefined,1,Top,1,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.82324,-4.024023,1.565254,2050.054751,135.001342,10:30,6.38387,-0.50554,5.86397,-24.10462,14.37761,-13.3017,0.62917,-0.15949,79.04042,-8.465704,-0.823404,0.446479,,,,,,,,,,,,7.27977,8.67174,0.38679,50,6.0427,-2.85848,-123.11584,-9.42038,11.33457,21.13869,-18.67217,GEO_PAT,HOL_CRU,SpuhlerFieldMain,D1,A10,20250304-SpuhlerFieldMain-1,6e94a500-f92b-11ef-9e84-f3ebf856d060,84.42147,,,5.78282,,,,,,,677a001a-4aeb-4bee-826e-3fb235647512,2025-03-04,19:03:59.81,2025-03-04T14:03:59.8113792-05:00,2025-03-04T19:03:59.8113792Z,,v3,471300,471313,,"Raymond, Andrew",10148052,Right,GEO_PAT,a9f528e8-6496-441a-be69-fae2a02af175,54.64144,-123.9102,10.56934,6.38352,-8.71871,-9.33608,0.50221,-3.28442,5.66728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-03-04,14:04:17.91,2,3,"Uchman, Ty",1000091702,Left,GEO_PAT,"Scanlon, Sean",809071,Left,HOL_CRU,Undefined,1,Top,1,2,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.43312,-0.398714,2.068374,1557.491014,103.393106,9:30,6.22245,-0.74088,6.44829,-42.6888,4.80587,-14.66143,2.29846,-0.06135,70.23386,-8.314072,-0.593823,0.496014,,,,,,,,,,,,8.24119,2.99311,0.60068,50,6.17477,-3.49955,-109.79292,-1.9118,10.17166,17.40952,-28.47982,GEO_PAT,HOL_CRU,SpuhlerFieldMain,D1,A10,20250304-SpuhlerFieldMain-1,7967cb10-f92b-11ef-9e84-f3ebf856d060,75.9907,,,5.19926,,,,,,,677a001a-4aeb-4bee-826e-3fb235647512,2025-03-04,19:04:17.91,2025-03-04T14:04:17.9155968-05:00,2025-03-04T19:04:17.9155968Z,,v3,471300,471313,,"Raymond, Andrew",10148052,Right,GEO_PAT,62d91ec1-4569-4500-a6df-bad807c0a655,54.05705,-110.43436,8.70476,6.22588,-0.86249,-14.23991,0.73652,-3.87431,5.08583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-03-04,14:04:32.09,2,4,"Uchman, Ty",1000091702,Left,GEO_PAT,"Scanlon, Sean",809071,Left,HOL_CRU,Undefined,1,Top,1,2,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,76.34714,-0.90675,2.360389,1594.780265,115.432949,9:45,6.26223,-0.91626,6.6329,-38.57841,7.91067,-13.62501,2.21637,0.11074,70.40591,-8.123969,-0.121176,0.490735,,,,,,,,,,,,7.853,4.84551,0.76165,50,6.18504,-4.14061,-111.0073,-2.75468,9.81233,19.61641,-26.11956,GEO_PAT,HOL_CRU,SpuhlerFieldMain,D1,A10,20250304-SpuhlerFieldMain-1,81e08660-f92b-11ef-9e84-f3ebf856d060,76.80816,,,5.94122,,,,,,,677a001a-4aeb-4bee-826e-3fb235647512,2025-03-04,19:04:32.09,2025-03-04T14:04:32.0926208-05:00,2025-03-04T19:04:32.0926208Z,,v3,471300,471313,,"Raymond, Andrew",10148052,Right,GEO_PAT,8052174c-d0f4-49b6-af89-ef921f753efb,53.87055,-111.68918,9.80821,6.26501,-1.84674,-13.05978,0.91151,-4.4817,4.90616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-03-04,14:04:45.95,2,5,"Uchman, Ty",1000091702,Left,GEO_PAT,"Scanlon, Sean",809071,Left,HOL_CRU,Undefined,1,Top,1,2,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,76.88788,-2.06425,2.666398,1630.812074,121.506868,10:00,6.28897,-0.72114,6.51993,-34.68573,11.41804,-16.27666,1.50151,0.37088,70.93213,-8.546677,-0.291487,0.488697,,,,,,,,,,,,9.37501,6.97493,0.54237,50,6.12976,-4.68301,-111.70502,-4.9285,11.8584,19.91719,-23.35148,GEO_PAT,HOL_CRU,SpuhlerFieldMain,D1,A10,20250304-SpuhlerFieldMain-1,8a184110-f92b-11ef-9e84-f3ebf856d060,77.12847,,,5.95576,,,,,,,677a001a-4aeb-4bee-826e-3fb235647512,2025-03-04,19:04:45.95,2025-03-04T14:04:45.9540000-05:00,2025-03-04T19:04:45.9540000Z,,v3,471300,471313,,"Raymond, Andrew",10148052,Right,GEO_PAT,1532d7f4-7225-413b-9c6f-5a45809ed849,53.9845,-112.41322,9.95859,6.29025,-4.0982,-11.67574,0.71638,-5.10466,5.9292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.09072,,1.819238,,4.55842,1.96177,-0.38199,0.08561,5.29732,-2.69544,,,,0.26491,97.22797,-8.59439,5.34495,17.66426,-12.52675,-2.9461,-38.4529,8.16644,High,High,High,,,High,High,Low
10,2025-03-04,14:05:11.61,3,1,"Uchman, Ty",1000091702,Left,GEO_PAT,"Baillargeon, Chris",809051,Right,HOL_CRU,Undefined,1,Top,2,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.37116,-2.049065,0.398438,2063.848314,141.60409,10:45,6.45903,-0.74664,5.99451,-23.46785,15.84611,-11.51233,2.60355,-1.33675,76.93742,-6.465202,-1.67306,0.451279,,,,,,,,,,,,6.00489,9.13941,0.72137,50,6.28457,-0.39037,-122.4492,-5.06698,9.06423,25.48799,-18.37831,GEO_PAT,HOL_CRU,SpuhlerFieldMain,D1,A10,20250304-SpuhlerFieldMain-1,994f3670-f92b-11ef-9e84-f3ebf856d060,83.52367,,,7.43375,,,,,,,677a001a-4aeb-4bee-826e-3fb235647512,2025-03-04,19:05:11.61,2025-03-04T14:05:11.6122112-05:00,2025-03-04T19:05:11.6122112Z,,v3,471300,471313,,"Raymond, Andrew",10148052,Right,GEO_PAT,5e7a03d9-117f-4a4b-9c96-c1a94c5dee50,54.50552,-123.38347,12.744,6.45796,-4.39332,-9.18916,0.74177,-0.72262,4.53212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
