PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-05,11:04:13.22,1,1,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Moore, Hayden",809737,Left,SLU_BILL,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.82357,-3.186737,-2.169947,2368.933919,233.59803,1:45,6.00682,1.36378,5.16244,-18.7417,14.50753,18.29296,1.44017,0.8447,85.39331,-6.648007,1.069096,0.415013,,,,,,,,,,,,-9.71938,8.38012,-1.17593,50,5.69485,4.23387,-134.54893,-8.19017,-17.92485,27.54099,-16.71909,GEO_PAT,SLU_BILL,SpuhlerFieldMain,D1,A10,20250405-SpuhlerFieldMain-1,3d23bac0-122f-11f0-a721-ed23b36d4136,90.8222,,,7.43026,,,,,,,df21aa5f-6e96-4183-a46e-ec6559745a34,2025-04-05,15:04:13.22,2025-04-05T11:04:13.2206592-04:00,2025-04-05T15:04:13.2206592Z,,v3,471300,471427,05 April 2025 14:00-stlouis@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,92c7d08c-8643-4584-a7be-bf50035da003,55.34135,-135.63786,13.7705,6.0056,-7.52913,-8.35955,-1.35734,4.94259,-8.96242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-04-05,11:04:24.32,1,2,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Moore, Hayden",809737,Left,SLU_BILL,Undefined,1,Top,0,0,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.21424,-0.522545,-1.560321,1988.225756,50.777946,7:45,5.90619,1.55044,5.08913,-40.11447,-0.86551,-2.40095,2.0706,-0.12068,79.08341,-7.759841,-1.985287,0.450905,,,,,,,,,,,,0.81165,0.02358,-1.4008,50,5.82486,3.47682,-123.79536,-2.67802,1.27295,22.24984,-32.13707,GEO_PAT,SLU_BILL,SpuhlerFieldMain,D1,A10,20250405-SpuhlerFieldMain-1,43cce630-122f-11f0-a721-ed23b36d4136,83.59278,,,6.13083,,,,,,,df21aa5f-6e96-4183-a46e-ec6559745a34,2025-04-05,15:04:24.32,2025-04-05T11:04:24.3203072-04:00,2025-04-05T15:04:24.3203072Z,,v3,471300,471427,05 April 2025 14:00-stlouis@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,bfb10eae-e670-449c-aa8c-2912ff4edb1c,55.41509,-124.76483,11.12492,5.91104,-1.27775,-16.06854,-1.55109,3.42136,0.63648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-04-05,11:04:35.63,1,3,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Moore, Hayden",809737,Left,SLU_BILL,Undefined,1,Top,0,0,2,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,85.5428,-1.644649,-1.108145,2070.828938,8.368436,6:15,5.86213,1.47622,5.05532,-44.1753,-5.34953,-0.93598,0.62901,0.35295,80.07054,-9.550015,-1.274063,0.448468,,,,,,,,,,,,0.20831,-1.9998,-1.36993,50,5.6697,2.44562,-124.33889,-5.30632,0.3311,21.37185,-35.35246,GEO_PAT,SLU_BILL,SpuhlerFieldMain,D1,A10,20250405-SpuhlerFieldMain-1,4a879dd0-122f-11f0-a721-ed23b36d4136,84.04708,,,5.47226,,,,,,,df21aa5f-6e96-4183-a46e-ec6559745a34,2025-04-05,15:04:35.63,2025-04-05T11:04:35.6392960-04:00,2025-04-05T15:04:35.6392960Z,,v3,471300,471427,05 April 2025 14:00-stlouis@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,6b7a95c5-3d67-4f54-8ef6-719d694c3076,55.45068,-125.27227,10.68593,5.86773,-3.76236,-17.67623,-1.47642,2.43116,0.16555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-04-05,11:04:51.13,1,4,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Moore, Hayden",809737,Left,SLU_BILL,Undefined,1,Top,0,1,2,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,85.73315,0.257718,-0.689885,2088.348516,49.001615,7:45,5.85322,1.77107,4.8403,-39.78353,-1.00724,-2.2852,2.78198,0.92736,80.07447,-6.883572,-1.092543,0.448182,,,,,,,,,,,,0.97658,-0.24854,-1.70074,50,5.8442,1.60415,-124.67134,-1.04197,1.56799,20.32631,-32.57312,GEO_PAT,SLU_BILL,SpuhlerFieldMain,D1,A10,20250405-SpuhlerFieldMain-1,53aaa2e0-122f-11f0-a721-ed23b36d4136,84.10073,,,5.65869,,,,,,,df21aa5f-6e96-4183-a46e-ec6559745a34,2025-04-05,15:04:51.13,2025-04-05T11:04:51.1345664-04:00,2025-04-05T15:04:51.1345664Z,,v3,471300,471427,05 April 2025 14:00-stlouis@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,df53d1e1-970b-49b7-8ea0-f20a91ddafad,55.66468,-125.59151,10.16316,5.858,0.43261,-16.28656,-1.77176,1.53317,0.78399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-04-05,11:05:02.25,1,5,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Moore, Hayden",809737,Left,SLU_BILL,Undefined,1,Top,0,2,2,Cutter,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,85.15534,-0.281558,-1.369028,2003.378148,356.583058,6:00,5.82717,1.66357,4.97328,-40.28518,-0.65579,0.10846,2.20405,0.37921,78.64843,-7.550561,-1.34987,0.453085,,,,,,,,,,,,-0.40862,0.10622,-1.53134,50,5.76678,2.94993,-123.63768,-2.1877,-0.63665,23.13776,-32.00857,GEO_PAT,SLU_BILL,SpuhlerFieldMain,D1,A10,20250405-SpuhlerFieldMain-1,5a64be40-122f-11f0-a721-ed23b36d4136,83.1906,,,6.50691,,,,,,,df21aa5f-6e96-4183-a46e-ec6559745a34,2025-04-05,15:05:02.25,2025-04-05T11:05:02.2500000-04:00,2025-04-05T15:05:02.2500000Z,,v3,471300,471427,05 April 2025 14:00-stlouis@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,ec39bbbb-4c29-46b7-8674-db58a395e605,55.52997,-124.66827,11.56888,5.83248,-0.76199,-16.00429,-1.66337,2.97828,-0.31833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.67688,2.176697,1.135974,1.040723,-1.26212,1.83964,-0.31611,-2.03804,3.19516,-0.03747,72.70534,5.11749,-52.07554,-2.01467,76.4491,-4.47422,3.24773,17.18598,-14.7948,-0.14357,-59.09513,8.851,High,High,High,,,High,High,High
6,2025-04-05,11:05:30.67,2,1,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Blazier, Ian",813662,Left,SLU_BILL,Undefined,1,Top,1,0,0,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,92.46704,-2.122827,-2.92946,2283.965687,241.286605,2:00,5.99397,1.12569,5.13243,-21.34678,12.1893,20.37308,2.21227,0.06209,84.9426,-6.053466,0.673405,0.4168,94.00698,26.90571,8.976923,2322.355614,108.98854,53.64627,14.88233,358.27997,355.27183,7.019675,5.189605,-11.00264,6.94052,-0.86736,50,5.77811,5.90849,-134.07702,-5.79061,-20.1348,27.54685,-19.47295,GEO_PAT,SLU_BILL,SpuhlerFieldMain,D1,A10,20250405-SpuhlerFieldMain-1,6b4dd070-122f-11f0-a721-ed23b36d4136,90.43297,78.56325,,7.52444,,,,2.4039,2.34145,-0.05529,df21aa5f-6e96-4183-a46e-ec6559745a34,2025-04-05,15:05:30.67,2025-04-05T11:05:30.6719232-04:00,2025-04-05T15:05:30.6719232Z,FlyBall,v3,471300,471427,05 April 2025 14:00-stlouis@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,5d9df68b-25bf-47f8-95df-bb40cde71a56,55.37229,-135.17628,13.77343,5.99368,-5.01354,-9.73647,-1.11917,6.71198,-10.0674,170.189771,2.40753,121.37632,-23.32803,4.89385,-0.71652,0.04619,0.00333,-0.00058,1E-05,2.33872,62.43458,-12.86742,-0.16674,0.1585,-0.06776,0.02232,-0.00357,0.00021,-0.05402,19.16154,-6.31574,1.88887,-0.38377,0.05058,-0.00396,0.00019,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2025-04-05,11:06:06.62,3,1,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Iffrig, Riley",1000094154,Left,SLU_BILL,Undefined,1,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.8739,-2.771521,-2.904727,2290.252117,218.733452,1:15,6.06079,1.11905,5.19407,-13.83713,19.34729,14.6952,2.29508,-0.39123,85.23714,-5.381438,-0.305238,0.414609,,,,,,,,,,,,-8.07906,10.67938,-0.86093,50,5.79309,6.12748,-134.57879,-6.9779,-14.91421,27.40759,-12.45952,GEO_PAT,SLU_BILL,SpuhlerFieldMain,D1,A10,20250405-SpuhlerFieldMain-1,80a18fc0-122f-11f0-a721-ed23b36d4136,90.91085,,,7.63676,,,,,,,df21aa5f-6e96-4183-a46e-ec6559745a34,2025-04-05,15:06:06.62,2025-04-05T11:06:06.6236416-04:00,2025-04-05T15:06:06.6236416Z,,v3,471300,471427,05 April 2025 14:00-stlouis@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,cd19f3fc-fe53-4329-b5d6-3e787ff031dd,55.30856,-135.65559,13.7038,6.05763,-6.48838,-6.22976,-1.11318,6.71344,-7.4571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-04-05,11:06:17.68,3,2,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Iffrig, Riley",1000094154,Left,SLU_BILL,Undefined,1,Top,2,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.72519,-3.596709,-1.492964,2374.458629,240.330611,2:00,5.84841,1.27456,5.38183,-20.84588,12.17154,19.62281,0.73396,1.5099,85.55628,-7.428284,1.998741,0.413564,,,,,,,,,,,,-10.32414,7.36315,-1.15552,50,5.51136,2.61236,-134.47217,-9.22383,-19.02683,27.389,-18.60414,GEO_PAT,SLU_BILL,SpuhlerFieldMain,D1,A10,20250405-SpuhlerFieldMain-1,8756c920-122f-11f0-a721-ed23b36d4136,91.14047,,,7.16891,,,,,,,df21aa5f-6e96-4183-a46e-ec6559745a34,2025-04-05,15:06:17.68,2025-04-05T11:06:17.6814080-04:00,2025-04-05T15:06:17.6814080Z,,v3,471300,471427,05 April 2025 14:00-stlouis@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,d364079c-798c-4332-a278-dd0eddf21430,55.12285,-135.51156,13.6945,5.848,-8.51781,-9.30207,-1.26836,3.33441,-9.51342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-04-05,11:06:29.33,3,3,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Iffrig, Riley",1000094154,Left,SLU_BILL,Undefined,1,Top,2,1,1,Cutter,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,84.7259,-1.910674,-2.431012,1851.600326,258.227124,2:30,5.72455,1.62863,5.02549,-34.67175,5.21103,19.49714,1.02991,0.95795,78.56906,-8.175571,1.016243,0.454532,42.93725,-64.710271,-2.02563,,,,,3.30818,3.30818,-16.828612,0.020949,-10.36221,3.38512,-1.41248,50,5.51333,4.37931,-122.96991,-5.41378,-16.02699,22.07897,-26.93838,GEO_PAT,SLU_BILL,SpuhlerFieldMain,D1,A10,20250405-SpuhlerFieldMain-1,8e484830-122f-11f0-a721-ed23b36d4136,82.92589,1.19847,,6.15684,,,,2.60061,1.19847,-0.93774,df21aa5f-6e96-4183-a46e-ec6559745a34,2025-04-05,15:06:29.33,2025-04-05T11:06:29.3368320-04:00,2025-04-05T15:06:29.3368320Z,GroundBall,v3,471300,471427,05 April 2025 14:00-stlouis@georgemas,"Raymond, Andrew",10148052,Right,GEO_PAT,c767896f-c372-4b20-8f26-3c59e75159ee,55.47996,-123.94992,11.03949,5.7271,-4.21808,-13.46919,-1.62265,5.0907,-8.01349,,2.60018,27.01369,,,,,,,,1.19938,-57.21019,,,,,,,,-0.93772,-0.95544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
10,2025-04-05,11:08:55.24,1,1,"Pownall, Christian",1000390689,Left,SLU_BILL,"Clyne, Owen",1000230336,Left,GEO_PAT,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,83.77826,-1.432453,2.638119,2248.163918,151.192893,11:00,5.62561,-1.45995,5.6296,-24.00399,16.34414,-8.26146,2.28694,0.31501,76.50428,-5.921343,1.164259,0.457176,,,,,,,,,,,,4.98638,9.10319,1.24069,50,5.48828,-5.26839,-121.50514,-3.78938,7.4343,24.407,-18.60185,GEO_PAT,SLU_BILL,SpuhlerFieldMain,D1,A10,20250405-SpuhlerFieldMain-1,e546f140-122f-11f0-a721-ed23b36d4136,82.44627,,,7.27399,,,,,,,df21aa5f-6e96-4183-a46e-ec6559745a34,2025-04-05,15:08:55.24,2025-04-05T11:08:55.2491520-04:00,2025-04-05T15:08:55.2491520Z,,v3,471300,471427,05 April 2025 14:00-stlouis@georgemas,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,33270c31-3efa-4ee0-bdfb-aeadd6db475e,54.87298,-122.48007,12.2035,5.62481,-3.04633,-9.30093,1.45706,-5.56535,3.71715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
