PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-03,12:57:06.98,1,1,"Cassedy, Brandon",1000183671,Right,GEO_PAT,"Blanchard, Evan",10073877,Right,GEO_PAT,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,75.88984,-0.347966,-0.492047,1820.140851,197.458048,12:30,6.32401,1.12932,4.57169,-30.18927,20.30895,5.92209,3.4771,1.1546,70.08079,-5.856704,0.545174,0.511457,,,,,,,,,,,,-3.02217,10.45178,-1.08424,50,6.26055,0.70203,-110.13526,-1.68274,-3.75118,17.62789,-19.20109,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20250403-SpuhlerFieldMain-Private-1,ad9e56e0-10ac-11f0-936c-bb4afc3c1ec1,73.69615,,,5.80905,,,,,,,fe811114-8adf-4293-83f9-2d577e6c84bd,2025-04-03,16:57:06.98,2025-04-03T12:57:06.9860000-04:00,2025-04-03T16:57:06.9860000Z,,v3,471300,471300,,"Blanchard, Evan",10073877,Right,GEO_PAT,c5b74841-d444-407c-85a2-b878cdb19644,55.92969,-111.08029,8.81394,6.32317,-0.65337,-9.60055,-1.12726,0.90313,-1.87559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-04-03,12:57:20.26,1,2,"Cassedy, Brandon",1000183671,Right,GEO_PAT,"Blanchard, Evan",10073877,Right,GEO_PAT,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,78.42924,-1.074175,-1.490864,1961.255691,207.637048,1:00,6.28738,0.9582,4.8644,-29.82301,16.50588,8.008,2.78499,0.21415,73.21388,-6.493566,-0.080606,0.489889,,,,,,,,,,,,-4.30796,8.773,-0.81851,50,6.15635,2.64144,-113.97115,-3.15916,-5.78431,16.85991,-20.39453,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20250403-SpuhlerFieldMain-Private-1,b59f7130-10ac-11f0-936c-bb4afc3c1ec1,76.94083,,,5.21535,,,,,,,fe811114-8adf-4293-83f9-2d577e6c84bd,2025-04-03,16:57:20.26,2025-04-03T12:57:20.2600000-04:00,2025-04-03T16:57:20.2600000Z,,v3,471300,471300,,"Blanchard, Evan",10073877,Right,GEO_PAT,2d875ea2-df67-425f-9fe8-96e83f1a3988,55.63932,-114.80235,8.42995,6.28731,-2.1537,-10.19727,-0.95576,2.92661,-2.89216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-04-03,12:57:34.02,1,3,"Cassedy, Brandon",1000183671,Right,GEO_PAT,"Blanchard, Evan",10073877,Right,GEO_PAT,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,76.72023,-0.560395,-0.147147,2228.740341,179.366983,12:00,6.22817,1.01353,4.5318,-33.26903,16.27737,-0.16362,2.92208,0.85977,70.84844,-6.594528,-0.175796,0.506614,,,,,,,,,,,,0.04295,8.51804,-0.99801,50,6.13884,0.29274,-111.32091,-2.25173,0.0544,18.26064,-21.38673,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20250403-SpuhlerFieldMain-Private-1,bdbd8960-10ac-11f0-936c-bb4afc3c1ec1,74.40068,,,5.87179,,,,,,,fe811114-8adf-4293-83f9-2d577e6c84bd,2025-04-03,16:57:34.02,2025-04-03T12:57:34.0270000-04:00,2025-04-03T16:57:34.0270000Z,,v3,471300,471300,,"Blanchard, Evan",10073877,Right,GEO_PAT,8219bdb9-43c1-475f-a7fb-8c6730158805,55.96955,-112.29586,9.13032,6.22858,-1.10988,-10.69336,-1.01356,0.28984,0.0272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-04-03,12:57:48.69,1,4,"Cassedy, Brandon",1000183671,Right,GEO_PAT,"Blanchard, Evan",10073877,Right,GEO_PAT,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,75.02042,-0.301537,-1.999165,2329.679677,125.300021,10:15,6.22528,1.07569,4.65613,-43.90329,6.87981,-8.01808,2.28,-1.49268,70.72531,-8.138487,-3.405352,0.512898,,,,,,,,,,,,3.55433,3.79414,-0.86359,50,6.15406,4.12231,-109.06395,-2.12246,4.39254,14.50006,-27.48517,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20250403-SpuhlerFieldMain-Private-1,c680bb30-10ac-11f0-936c-bb4afc3c1ec1,73.48915,,,4.29511,,,,,,,fe811114-8adf-4293-83f9-2d577e6c84bd,2025-04-03,16:57:48.69,2025-04-03T12:57:48.6980000-04:00,2025-04-03T16:57:48.6980000Z,,v3,471300,471300,,"Blanchard, Evan",10073877,Right,GEO_PAT,42000f33-c1f0-45b2-952f-4d8eb96c836b,55.84904,-109.83882,7.25003,6.22824,-0.65367,-13.74259,-1.07761,3.88758,2.19627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-04-03,12:58:22.85,1,5,"Cassedy, Brandon",1000183671,Right,GEO_PAT,"Blanchard, Evan",10073877,Right,GEO_PAT,Undefined,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,68.76408,0.903001,-0.153041,2305.651946,36.274214,7:15,5.99215,0.9406,4.74402,-73.51713,-12.02241,-10.16296,0.72237,-0.05148,64.08661,-12.187351,-1.946966,0.564404,,,,,,,,,,,,5.03075,-5.85776,-0.9155,50,6.01657,0.62906,-99.88037,-0.82289,5.08526,15.98976,-38.09526,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20250403-SpuhlerFieldMain-Private-1,daf60160-10ac-11f0-936c-bb4afc3c1ec1,66.78268,,,4.67747,,,,,,,fe811114-8adf-4293-83f9-2d577e6c84bd,2025-04-03,16:58:22.85,2025-04-03T12:58:22.8550000-04:00,2025-04-03T16:58:22.8550000Z,,v3,471300,471300,,"Blanchard, Evan",10073877,Right,GEO_PAT,085a49ea-c5f4-4873-bcb8-027ff23a0c97,55.76433,-100.79895,7.99488,6.00098,1.36561,-19.04763,-0.94325,0.33692,2.54263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-04-03,12:58:37.37,1,6,"Cassedy, Brandon",1000183671,Right,GEO_PAT,"Blanchard, Evan",10073877,Right,GEO_PAT,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,74.99463,-0.954911,-0.978457,1530.586358,207.239481,1:00,6.11812,1.06639,4.62735,-36.7336,14.8791,6.88209,2.14903,0.70968,69.49245,-7.596302,0.229075,0.51707,,,,,,,,,,,,-3.63744,7.96654,-0.9727,50,5.98671,1.58389,-108.84221,-3.06879,-4.40829,17.26617,-22.5193,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20250403-SpuhlerFieldMain-Private-1,e398b2e0-10ac-11f0-936c-bb4afc3c1ec1,72.89615,,,5.50219,,,,,,,fe811114-8adf-4293-83f9-2d577e6c84bd,2025-04-03,16:58:37.37,2025-04-03T12:58:37.3780000-04:00,2025-04-03T16:58:37.3780000Z,,v3,471300,471300,,"Blanchard, Evan",10073877,Right,GEO_PAT,2a51ab87-eebd-4141-b1d7-93f36fd02409,55.87532,-109.77028,8.63308,6.11913,-1.85835,-11.25965,-1.0642,1.82084,-2.20414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-04-03,12:58:53.98,1,7,"Cassedy, Brandon",1000183671,Right,GEO_PAT,"Blanchard, Evan",10073877,Right,GEO_PAT,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,73.65121,-1.139581,-1.641001,1453.342656,247.85149,2:15,6.10943,1.17504,4.72383,-45.50247,7.16709,14.37017,1.23559,0.81494,69.36813,-9.267424,0.887677,0.522337,,,,,,,,,,,,-7.51512,4.11555,-1.02302,50,5.95321,2.52353,-107.07611,-3.6864,-8.92576,14.49704,-27.28598,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20250403-SpuhlerFieldMain-Private-1,ed7d8150-10ac-11f0-936c-bb4afc3c1ec1,72.1611,,,4.28308,,,,,,,fe811114-8adf-4293-83f9-2d577e6c84bd,2025-04-03,16:58:53.98,2025-04-03T12:58:53.9860000-04:00,2025-04-03T16:58:53.9860000Z,,v3,471300,471300,,"Blanchard, Evan",10073877,Right,GEO_PAT,1f464de5-814b-4f42-8f0b-e5595fd70c17,55.78241,-107.85615,7.24852,6.11207,-2.21823,-13.64299,-1.17173,3.0038,-4.46288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-04-03,13:00:00.74,1,8,"Cassedy, Brandon",1000183671,Right,GEO_PAT,"Blanchard, Evan",10073877,Right,GEO_PAT,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,81.34194,-0.755416,-1.407354,2036.986012,211.049348,1:00,5.95767,0.7336,5.39299,-23.31474,19.17529,10.82619,3.30651,0.31648,75.28181,-5.086781,0.517289,0.469154,,,,,,,,,,,,-5.80327,10.20847,-0.61585,50,5.87397,2.46959,-118.21214,-2.28774,-8.3215,19.71323,-17.53582,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20250403-SpuhlerFieldMain-Private-1,1528fe00-10ad-11f0-936c-bb4afc3c1ec1,80.34137,,,6.06013,,,,,,,fe811114-8adf-4293-83f9-2d577e6c84bd,2025-04-03,17:00:00.74,2025-04-03T13:00:00.7480000-04:00,2025-04-03T17:00:00.7480000Z,,v3,471300,471300,,"Blanchard, Evan",10073877,Right,GEO_PAT,aa70d2d4-bdb9-4e9e-b29b-39de27a96acd,55.10999,-119.06123,9.85662,5.95624,-1.53242,-8.76791,-0.72994,2.82801,-4.16075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-04-03,13:00:37.58,1,9,"Cassedy, Brandon",1000183671,Right,GEO_PAT,"Blanchard, Evan",10073877,Right,GEO_PAT,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,81.56713,-1.492331,-2.50689,2092.586249,201.588842,12:45,6.05511,0.76758,5.73924,-20.46316,21.73064,8.07264,2.95853,-0.89561,74.75689,-5.361189,-1.064079,0.467515,,,,,,,,,,,,-4.78859,11.87186,-0.56375,50,5.91827,4.865,-118.35271,-3.65339,-6.81098,21.99906,-15.28825,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20250403-SpuhlerFieldMain-Private-1,2b3d7540-10ad-11f0-936c-bb4afc3c1ec1,80.62294,,,6.81025,,,,,,,fe811114-8adf-4293-83f9-2d577e6c84bd,2025-04-03,17:00:37.58,2025-04-03T13:00:37.5800000-04:00,2025-04-03T17:00:37.5800000Z,,v3,471300,471300,,"Blanchard, Evan",10073877,Right,GEO_PAT,0a9ddc97-3697-433d-a426-4b325461634c,54.76199,-119.23457,10.99953,6.05244,-3.04053,-7.64412,-0.76425,5.13803,-3.40549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-04-03,13:01:12.82,1,10,"Cassedy, Brandon",1000183671,Right,GEO_PAT,"Blanchard, Evan",10073877,Right,GEO_PAT,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,81.70662,-0.504927,0.495443,1990.058165,194.155698,12:30,6.10769,0.75023,5.42196,-20.85584,21.61383,5.11937,3.89669,1.64095,74.84821,-4.42922,1.405953,0.469041,,,,,,,,,,,,-2.4411,11.40871,-0.7979,50,6.04871,-1.23556,-118.63166,-1.66087,-3.48904,22.06718,-15.86765,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20250403-SpuhlerFieldMain-Private-1,401e0060-10ad-11f0-936c-bb4afc3c1ec1,80.36065,,,6.85841,,,,,,,fe811114-8adf-4293-83f9-2d577e6c84bd,2025-04-03,17:01:12.82,2025-04-03T13:01:12.8240000-04:00,2025-04-03T17:01:12.8240000Z,,v3,471300,471300,,"Blanchard, Evan",10073877,Right,GEO_PAT,d7e49a2a-4aed-4985-8f0c-c76b7084f6fb,55.0787,-119.57264,11.03359,6.10511,-0.98425,-7.93383,-0.74839,-1.08678,-1.74452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
