PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-01-16,12:34:54.03,1,1,"Thomas, Parker",814826,Right,GEO_PAT,"Morse, Jackson",1000469270,Right,GEO_PAT,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,90.56472,-2.540864,-3.580463,1945.836219,212.357287,1:00,6.00812,2.52316,6.31057,-11.74138,21.95415,13.20642,2.68284,0.32097,82.55576,-4.846538,-1.198179,0.41779,94.00823,4.540706,-22.366831,2185.449721,,,,83.19724,79.49007,-24.482193,0.643042,-7.92091,12.49902,-2.26667,50,5.81567,7.68954,-131.31284,-6.0997,-13.80352,28.30693,-10.39239,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,ab965b80-f301-11f0-8d4f-7326861f2f10,90.21872,3.82498,,8.00897,,,,2.00034,2.61838,-0.21489,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:34:54.03,2026-01-16T12:34:54.0370000-05:00,2026-01-16T17:34:54.0370000Z,GroundBall,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,c9facdb0-1ea7-430a-8a5b-3a02630750c1,54.19224,-132.21347,14.15347,6.00448,-5.76905,-5.1962,-2.51831,8.12872,-6.90176,55.959897,2.02964,126.49107,-18.57091,,,,,,,2.65532,10.1387,-22.27152,,,,,,,-0.19735,-52.67502,-1.0259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
2,2026-01-16,12:35:26.88,2,1,"Thomas, Parker",814826,Right,GEO_PAT,"Hueber, Toby",1000091691,Right,GEO_PAT,Undefined,1,Top,0,0,0,Sinker,Changeup,InPlay,Undefined,GroundBall,Out,2,0,,88.60358,-1.09689,-3.072322,1821.557651,248.228675,2:15,5.8604,2.44825,6.08112,-26.06557,9.51634,20.82907,2.6718,1.33866,80.60159,-5.980033,0.676951,0.429325,88.65302,-11.444253,-33.011572,,,,,15.12075,13.50476,-32.306363,0.100783,-11.72536,5.57811,-2.2218,50,5.76164,6.05962,-128.56639,-3.3004,-19.48763,28.40316,-22.90321,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,bf24eb30-f301-11f0-8d4f-7326861f2f10,87.79467,2.59562,,8.00199,,,,2.03118,2.59562,-1.07694,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:35:26.88,2026-01-16T12:35:26.8820000-05:00,2026-01-16T17:35:26.8820000Z,GroundBall,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,fc993c1c-e8b3-4837-917e-1f87afaa0ff6,54.42232,-129.53969,14.20158,5.86129,-2.51557,-11.4516,-2.44089,6.72741,-9.74382,172.701137,2.03118,106.86523,-2.09299,,,,,,,2.59561,-25.79723,0.4253,,,,,,,-1.07694,-69.43025,-0.68157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
3,2026-01-16,12:36:04.49,3,1,"Thomas, Parker",814826,Right,GEO_PAT,"Tignor, Laken",1000091229,Right,GEO_PAT,Undefined,1,Top,2,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,88.95115,-2.840003,-3.917437,1763.662057,246.243122,2:15,5.59399,2.75935,6.48938,-24.81486,9.78941,19.76017,0.91041,0.80379,81.69072,-7.494993,-0.335943,0.423386,,,,,,,,,,,,-11.52894,6.2324,-2.49268,50,5.38302,8.09542,-129.01012,-7.1527,-19.45289,26.54457,-21.65806,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,d58ed570-f301-11f0-8d4f-7326861f2f10,89.02623,,,7.26043,,,,,,,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:36:04.49,2026-01-16T12:36:04.4980000-05:00,2026-01-16T17:36:04.4980000Z,,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,e2f13dc4-93a2-4c97-b348-3162639c1c8a,54.0154,-129.83368,13.27228,5.59451,-6.48075,-10.82903,-2.75321,8.69896,-9.72644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2026-01-16,12:36:19.94,3,2,"Thomas, Parker",814826,Right,GEO_PAT,"Tignor, Laken",1000091229,Right,GEO_PAT,Undefined,1,Top,2,1,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.64562,-0.683788,-2.631446,2178.647917,174.207764,11:45,5.77767,2.76065,6.00526,-26.51635,11.79367,-1.09189,2.93371,0.22976,78.62768,-5.605544,-2.827502,0.445479,,,,,,,,,,,,-0.05484,6.56016,-2.55302,50,5.70908,5.69734,-123.06172,-2.29402,-0.08534,21.03456,-21.96513,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,decb55f0-f301-11f0-8d4f-7326861f2f10,84.61096,,,6.01794,,,,,,,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:36:19.94,2026-01-16T12:36:19.9410000-05:00,2026-01-16T17:36:19.9410000Z,,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,5fa42e7a-11fc-4857-896a-7c41f9ff49ad,54.49854,-123.82826,10.51728,5.77809,-1.49357,-10.98256,-2.76069,5.70045,-0.04267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2026-01-16,12:37:03.08,3,3,"Thomas, Parker",814826,Right,GEO_PAT,"Tignor, Laken",1000091229,Right,GEO_PAT,Undefined,1,Top,2,1,1,Sweeper,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.99076,-1.127065,-1.716307,2173.282035,109.265694,9:45,5.67998,2.5005,5.72879,-40.80951,4.49788,-8.63174,1.22886,0.18217,72.43856,-8.61677,-3.262012,0.484458,,,,,,,,,,,,3.8874,3.07429,-2.35187,50,5.56087,3.76358,-114.62355,-3.55909,5.1399,22.40988,-28.10922,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,f8894d30-f301-11f0-8d4f-7326861f2f10,77.80336,,,6.55221,,,,,,,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:37:03.08,2026-01-16T12:37:03.0860000-05:00,2026-01-16T17:37:03.0860000Z,,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,87293371-6f3f-4874-ba00-99a6316e4855,54.77253,-115.55285,11.20494,5.68429,-2.39345,-14.05461,-2.50352,3.55043,2.56995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-01-16,12:37:20.47,3,4,"Thomas, Parker",814826,Right,GEO_PAT,"Tignor, Laken",1000091229,Right,GEO_PAT,Undefined,1,Top,2,2,1,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.43424,-1.409004,-2.535418,1999.159188,235.60367,1:45,5.81117,2.37511,6.07728,-20.68407,13.39489,17.91938,2.7822,1.52083,82.36165,-5.31554,0.690307,0.42016,44.37889,-4.694018,58.101801,4757.086995,,,,16.3193,15.55472,53.472643,0.281847,-9.97237,7.65071,-2.18823,50,5.69103,5.06059,-131.25751,-3.87282,-17.31941,28.94714,-18.88679,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,02dc94e0-f302-11f0-8d4f-7326861f2f10,89.70975,2.58379,,8.07259,,,,-0.05552,2.58379,-1.61868,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:37:20.47,2026-01-16T12:37:20.4760000-05:00,2026-01-16T17:37:20.4760000Z,GroundBall,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,56b30a68-7eda-44df-8885-508c89747e65,54.42483,-132.22975,14.47357,5.81045,-3.23848,-9.4434,-2.36796,5.64229,-8.65971,100.729474,-0.05619,34.31029,1.25819,,,,,,,2.58467,-5.36768,-13.50342,,,,,,,-1.61725,55.0067,-9.74147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
7,2026-01-16,12:37:46.72,3,5,"Thomas, Parker",814826,Right,GEO_PAT,"Tignor, Laken",1000091229,Right,GEO_PAT,Undefined,1,Top,2,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.09675,-3.069888,-3.489321,1807.174,233.76565,1:45,5.60387,2.73625,6.53082,-25.44525,13.18016,16.32123,0.65924,0.89134,77.36089,-7.853902,-0.527561,0.447309,,,,,,,,,,,,-9.6291,8.13134,-2.5007,50,5.37893,6.87126,-121.99895,-7.24919,-14.53323,23.67722,-19.90136,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,128007b0-f302-11f0-8d4f-7326861f2f10,84.26483,,,6.73586,,,,,,,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:37:46.72,2026-01-16T12:37:46.7260000-05:00,2026-01-16T17:37:46.7260000Z,,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,7963fa67-7cf2-4797-81c3-e10075f10e90,53.97362,-122.76772,11.83861,5.60381,-6.60302,-9.95068,-2.73146,7.34313,-7.26661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-01-16,12:38:05.28,3,6,"Thomas, Parker",814826,Right,GEO_PAT,"Tignor, Laken",1000091229,Right,GEO_PAT,Undefined,1,Top,2,3,2,Sinker,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,90.65582,-3.13701,-4.584703,1996.251814,233.878365,1:45,5.71068,2.37821,6.37344,-21.51391,12.02375,15.01658,1.01924,-0.59796,83.17501,-7.182073,-1.874768,0.416809,,,,,,,,,,,,-9.04063,7.44733,-2.05296,50,5.47314,9.9185,-131.25938,-7.86421,-15.81298,27.11448,-19.14791,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,1d9789c0-f302-11f0-8d4f-7326861f2f10,90.43086,,,7.48081,,,,,,,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:38:05.28,2026-01-16T12:38:05.2820000-05:00,2026-01-16T17:38:05.2820000Z,,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,b1f5f948-6d14-40cf-8213-963c9eb3b20a,54.12876,-132.10952,13.55724,5.7103,-7.26386,-9.57395,-2.37171,10.41429,-7.90649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2026-01-16,12:38:34.87,4,1,"Thomas, Parker",814826,Right,GEO_PAT,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,Undefined,1,Top,2,0,0,Sweeper,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,77.87673,-1.080175,-1.576874,2254.955512,93.720493,9:00,5.74403,2.47754,5.61558,-44.61243,2.62417,-14.80694,1.01764,-0.22853,70.94825,-9.248619,-4.2236,0.494664,,,,,,,,,,,,7.04256,2.12823,-2.33288,50,5.62301,3.66672,-112.91899,-3.55774,8.94299,23.72457,-29.47154,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,2f3d0e20-f302-11f0-8d4f-7326861f2f10,76.198,,,6.92849,,,,,,,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:38:34.87,2026-01-16T12:38:34.8750000-05:00,2026-01-16T17:38:34.8750000Z,,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,b5edd843-29fb-4227-9b98-184e74b9f405,54.88642,-113.94101,11.86229,5.74893,-2.28815,-14.73577,-2.48254,3.28146,4.47149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-01-16,12:38:55.73,4,2,"Thomas, Parker",814826,Right,GEO_PAT,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,Undefined,1,Top,2,1,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.08331,0.005886,-1.957391,2175.454027,207.770131,1:00,5.86151,2.09388,5.81654,-33.85821,7.20536,3.03772,3.04547,0.52624,75.26544,-6.288902,-1.413101,0.461211,70.00032,65.896792,127.145508,4619.210271,,,,,19.76256,,,-2.17236,4.08299,-1.93534,50,5.842,3.99759,-120.50046,-1.08128,-3.15341,26.19973,-26.24716,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,3bac09e0-f302-11f0-8d4f-7326861f2f10,81.72492,44.63432,,7.81787,,,,1.97553,3.14853,-0.53629,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:38:55.73,2026-01-16T12:38:55.7300000-05:00,2026-01-16T17:38:55.7300000Z,,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,92673b9d-3700-44a0-8757-c2c5cafbb503,54.684,-121.51461,13.09987,5.86419,-0.0653,-13.12358,-2.09244,4.11965,-1.5767,335.868736,1.97553,-25.31743,-7.06826,3.38648,-1.03845,0.27642,-0.07041,0.01591,-0.00232,3.14853,93.71556,-29.96441,3.8759,-0.67282,0.08633,-0.00197,-0.0084,0.00408,-0.53629,33.42044,-8.60627,2.80569,-0.71181,0.16663,-0.03769,0.00685,-0.00056,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
11,2026-01-16,12:39:19.64,4,3,"Thomas, Parker",814826,Right,GEO_PAT,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,Undefined,1,Top,2,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.22941,-0.295013,-0.374213,1938.798672,155.921017,11:15,5.82761,2.37466,5.71667,-33.31277,8.58174,-3.20008,2.77671,1.75937,74.79238,-6.475386,-0.947109,0.465854,,,,,,,,,,,,1.54799,4.8111,-2.34121,50,5.78221,0.90127,-119.38772,-1.68027,2.21088,25.22603,-25.30268,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,49e78840-f302-11f0-8d4f-7326861f2f10,80.91038,,,7.43703,,,,,,,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:39:19.64,2026-01-16T12:39:19.6460000-05:00,2026-01-16T17:39:19.6460000Z,,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,cd7505b0-85bf-4bf6-9c1a-5fbc5d79c9fd,54.78683,-120.3949,12.61302,5.82913,-0.67003,-12.65134,-2.37543,0.81299,1.10544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,2026-01-16,12:39:49.49,4,4,"Thomas, Parker",814826,Right,GEO_PAT,"Cowdrey, Vincent",1000469295,Right,GEO_PAT,Undefined,1,Top,2,2,1,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,88.34211,-1.328834,-1.528867,1577.622689,227.124168,1:30,5.79593,2.42365,6.39064,-21.49615,14.13442,13.83485,2.78162,2.16991,79.69201,-5.43396,0.978033,0.429618,,,,,,,,,,,,-7.8817,8.20748,-2.3204,50,5.69049,2.90753,-128.27269,-3.5824,-12.89493,30.99868,-18.74609,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20260116-SpuhlerFieldMain-Private-1,5b983030-f302-11f0-8d4f-7326861f2f10,87.7347,,,8.65009,,,,,,,b36093a2-05e7-47b9-9437-a0fa599857b6,2026-01-16,17:39:49.49,2026-01-16T12:39:49.4910000-05:00,2026-01-16T17:39:49.4910000Z,,v3,471300,471300,,"Vaughan, Logan",1000232024,Right,GEO_PAT,991928c7-2734-42a2-9f8b-6ad2943db200,54.11283,-129.26279,15.49934,5.79535,-2.98365,-9.37305,-2.41985,3.31939,-6.44747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
