PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-02-22,13:02:48.97,1,1,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Greco, Garrett",10300852,Left,SPU_PEA,Undefined,1,Top,0,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.29542,-3.020663,-3.373344,2149.030531,248.051555,2:15,5.91084,1.48732,5.15518,-25.17383,10.3002,22.03871,0.96179,0.14454,81.6573,-7.680729,0.526704,0.428674,,,,,,,,,,,,-12.18528,6.58225,-1.18964,50,5.60904,6.71853,-131.78447,-7.91335,-20.89322,34.53249,-20.88793,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250222-SpuhlerFieldMain-1,3a6786d0-f147-11ef-9da4-8d106a04ffd3,87.92804,,,9.63812,,,,,,,8f933119-2cfd-4916-a266-3bea1b4cacd6,2025-02-22,18:02:48.97,2025-02-22T13:02:48.9745408-05:00,2025-02-22T18:02:48.9745408Z,,v3,471300,471429,,"Raymond, Andrew",10148052,Right,GEO_PAT,365d9418-aebb-442e-ad86-747ca134232a,55.34521,-133.17775,17.26625,5.91132,-7.07059,-10.44396,-1.47772,7.5615,-10.44661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-02-22,13:02:59.62,1,2,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Greco, Garrett",10300852,Left,SPU_PEA,Undefined,1,Top,0,1,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.86526,-2.593651,-3.087503,2196.471583,247.710301,2:15,5.93803,1.4373,5.18273,-25.55364,10.29812,21.54623,1.36293,0.32492,80.9915,-7.336702,0.728247,0.43095,,,,,,,,,,,,-11.7982,6.47646,-1.16704,50,5.67761,6.03829,-131.18045,-6.90465,-19.98247,34.99442,-21.20493,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250222-SpuhlerFieldMain-1,40c2b950-f147-11ef-9da4-8d106a04ffd3,87.46366,,,9.87376,,,,,,,8f933119-2cfd-4916-a266-3bea1b4cacd6,2025-02-22,18:02:59.62,2025-02-22T13:02:59.6207616-05:00,2025-02-22T18:02:59.6207616Z,,v3,471300,471429,,"Raymond, Andrew",10148052,Right,GEO_PAT,9799f4cb-c2f6-413b-9633-40f9af9f7a12,55.31583,-132.59095,17.49721,5.93868,-6.04996,-10.60247,-1.42665,6.8437,-9.99123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-02-22,13:03:10.78,1,3,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Greco, Garrett",10300852,Left,SPU_PEA,Undefined,1,Top,0,2,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Triple,0,0,,91.73835,-1.458114,-3.132785,2188.362565,221.793993,1:30,5.96913,1.55769,5.5784,-16.66615,17.96529,14.79076,3.21606,-0.13872,81.42288,-4.670284,-0.498362,0.423552,91.11514,10.039106,36.215588,3112.138009,84.59548,7.41568,70.31067,148.26073,123.84463,41.782358,1.327719,-8.63689,10.00938,-1.29787,50,5.83317,6.578,-132.60462,-3.88418,-14.92548,36.13639,-14.87679,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250222-SpuhlerFieldMain-1,47633230-f147-11ef-9da4-8d106a04ffd3,88.99131,9.69575,,10.31547,,,,2.67458,3.28173,0.31401,8f933119-2cfd-4916-a266-3bea1b4cacd6,2025-02-22,18:03:10.78,2025-02-22T13:03:10.7832320-05:00,2025-02-22T18:03:10.7832320Z,LineDrive,v3,471300,471429,,"Raymond, Andrew",10148052,Right,GEO_PAT,69d05b43-6fa3-4b29-8c42-7537bd36d24f,54.92028,-133.93874,18.06819,5.96643,-3.33494,-7.43839,-1.5509,7.12904,-7.46274,,2.67458,106.16613,-21.88452,3.06903,-0.70846,0.16122,-0.0336,0.00604,-0.00062,3.28173,23.29535,-22.65988,3.02528,-0.58021,0.14301,-0.03023,0.00507,-0.0005,0.31401,77.74623,-2.98747,0.30389,-0.08295,0.01852,-0.00374,0.0007,-8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
4,2025-02-22,13:03:59.14,2,1,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Kendrick, Tommy",10301360,Left,SPU_PEA,Undefined,1,Top,0,0,0,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.7605,-0.454872,-2.789497,1768.048322,274.195628,3:15,5.74249,1.70564,5.42343,-40.66573,0.21677,20.01127,1.92708,0.75821,75.44805,-7.943852,0.773415,0.460193,,,,,,,,,,,,-11.12276,0.73272,-1.47236,50,5.67409,5.10503,-122.56253,-2.4461,-16.35851,31.69075,-31.09643,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250222-SpuhlerFieldMain-1,643d5d90-f147-11ef-9da4-8d106a04ffd3,81.90568,,,9.31245,,,,,,,8f933119-2cfd-4916-a266-3bea1b4cacd6,2025-02-22,18:03:59.14,2025-02-22T13:03:59.1441920-05:00,2025-02-22T18:03:59.1441920Z,,v3,471300,471429,,"Raymond, Andrew",10148052,Right,GEO_PAT,503c10f9-e5a8-4080-91ae-feb4d6c7bf1e,55.0766,-123.86822,15.84538,5.74848,-1.1649,-15.54822,-1.69657,5.77902,-8.17926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-02-22,13:04:33.10,2,2,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Kendrick, Tommy",10301360,Left,SPU_PEA,Undefined,1,Top,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.17239,-2.056047,-2.856842,2234.482251,224.341376,1:30,5.94741,1.32073,5.2864,-16.02017,18.53788,16.76556,2.67832,0.03276,82.14377,-5.12571,0.114688,0.423103,74.06547,50.811447,-38.403517,,69.91119,88.41397,-84.92599,206.37565,194.33338,-55.828878,4.685744,-9.34886,10.35819,-1.07282,50,5.74873,5.83741,-133.19475,-5.29186,-16.38103,35.176,-14.02449,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250222-SpuhlerFieldMain-1,7876fa50-f147-11ef-9da4-8d106a04ffd3,89.08574,88.59007,,10.02863,,,,0.09781,3.3871,-1.2109,8f933119-2cfd-4916-a266-3bea1b4cacd6,2025-02-22,18:04:33.10,2025-02-22T13:04:33.1066880-05:00,2025-02-22T18:04:33.1066880Z,FlyBall,v3,471300,471429,,"Raymond, Andrew",10148052,Right,GEO_PAT,e468479a-06d1-4b34-9582-082beb6e0c04,55.21176,-134.56412,17.588,5.94411,-4.74591,-7.01224,-1.31248,6.47511,-8.19052,142.544999,0.14704,52.70976,-11.35066,-3.50996,5.85176,-2.93852,0.73443,-0.09084,0.00442,3.39171,84.05757,-23.90693,0.84785,1.30619,-0.88055,0.26808,-0.03977,0.0023,-1.19741,-42.91009,1.12121,-0.58155,0.83066,-0.38179,0.07795,-0.00656,0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
6,2025-02-22,13:05:09.85,2,3,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Kendrick, Tommy",10301360,Left,SPU_PEA,Undefined,1,Top,0,0,2,Sinker,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.74353,-0.857575,-2.103263,2147.702985,232.439993,1:45,6.00429,1.33648,5.46145,-19.916,13.69946,16.18316,3.54129,0.71542,83.22147,-4.61302,0.776878,0.417293,,,,,,,,,,,,-8.74623,7.52162,-1.16213,50,5.91546,4.15017,-134.29016,-2.69842,-15.68922,33.87761,-18.68159,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250222-SpuhlerFieldMain-1,8e5a4f70-f147-11ef-9da4-8d106a04ffd3,90.32613,,,9.52207,,,,,,,8f933119-2cfd-4916-a266-3bea1b4cacd6,2025-02-22,18:05:09.85,2025-02-22T13:05:09.8575360-05:00,2025-02-22T18:05:09.8575360Z,,v3,471300,471429,,"Raymond, Andrew",10148052,Right,GEO_PAT,08e0c924-afbf-4a89-aa90-a86ce462fc93,55.03643,-135.55475,16.9388,6.00317,-2.00107,-9.3408,-1.32798,4.73582,-7.84461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-02-22,13:05:39.15,3,1,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Cotten, Tyler",1000052290,Right,SPU_PEA,Undefined,1,Top,1,0,0,Cutter,Slider,InPlay,Undefined,GroundBall,Out,1,1,,84.00091,0.335673,-0.996642,2023.865271,24.555213,6:45,5.80515,1.61988,5.1558,-45.28022,-4.29429,-2.58551,2.34785,0.4661,76.61397,-7.879206,-1.45509,0.460775,86.87735,-3.037253,14.225995,,,,,25.71722,23.58361,13.663916,0.203734,0.99118,-1.86721,-1.52464,50,5.80153,2.23152,-121.84577,-1.00509,1.4777,25.80124,-34.95774,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250222-SpuhlerFieldMain-1,9fe260c0-f147-11ef-9da4-8d106a04ffd3,81.80226,2.25379,,7.38694,,,,0.72825,2.25379,-0.45329,8f933119-2cfd-4916-a266-3bea1b4cacd6,2025-02-22,18:05:39.15,2025-02-22T13:05:39.1564288-05:00,2025-02-22T18:05:39.1564288Z,GroundBall,v3,471300,471429,,"Raymond, Andrew",10148052,Right,GEO_PAT,5958d5f9-e106-42e8-b21a-c8ab4a9fe986,55.34699,-122.9728,12.90062,5.81208,0.52191,-17.47887,-1.62071,2.16697,0.73885,305.750495,0.72942,123.26293,-20.57471,,,,,,,2.25502,-6.83119,-20.82687,,,,,,,-0.45398,31.31404,3.61402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2025-02-22,13:06:14.57,4,1,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Vining, Ashby",1000125452,Right,SPU_PEA,Undefined,1,Top,2,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.86798,-2.504684,-3.2295,2176.005189,227.231686,1:30,5.99038,1.22607,5.16261,-16.64973,16.27647,16.36371,2.24007,-0.45334,85.14658,-5.630364,-0.336503,0.412992,,,,,,,,,,,,-9.05229,9.16288,-0.93729,50,5.74387,6.85391,-135.80371,-6.53524,-16.8062,31.36785,-15.16254,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250222-SpuhlerFieldMain-1,b4edf380-f147-11ef-9da4-8d106a04ffd3,91.26665,,,8.7214,,,,,,,8f933119-2cfd-4916-a266-3bea1b4cacd6,2025-02-22,18:06:14.57,2025-02-22T13:06:14.5703936-05:00,2025-02-22T18:06:14.5703936Z,,v3,471300,471429,,"Raymond, Andrew",10148052,Right,GEO_PAT,d326a9e9-7f61-4bb3-87dc-3cb92c80a99d,55.33778,-137.03108,15.68393,5.98797,-5.94195,-7.58127,-1.21833,7.51151,-8.4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-02-22,13:06:25.12,4,2,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Vining, Ashby",1000125452,Right,SPU_PEA,Undefined,1,Top,2,0,1,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.82435,1.118196,-0.79811,1997.621401,38.759852,7:15,5.78521,1.54157,5.31652,-42.30227,-2.83795,-3.21213,3.30977,0.52475,78.10728,-6.573071,-1.368875,0.452141,76.31269,61.794105,85.677563,5265.545705,,,,,56.88519,,,1.40917,-1.41311,-1.46677,50,5.85551,1.85229,-123.22719,0.82742,2.17683,23.42512,-34.35696,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250222-SpuhlerFieldMain-1,bb3e77a0-f147-11ef-9da4-8d106a04ffd3,83.36442,87.48235,,6.71707,,,,1.35446,3.50615,0.26122,8f933119-2cfd-4916-a266-3bea1b4cacd6,2025-02-22,18:06:25.12,2025-02-22T13:06:25.1202048-05:00,2025-02-22T18:06:25.1202048Z,,v3,471300,471429,,"Raymond, Andrew",10148052,Right,GEO_PAT,36999029-5d72-496e-a1b8-be17a14a0bb1,55.18793,-124.20949,11.71256,5.79061,2.26813,-17.17848,-1.54253,1.76101,1.08842,,1.35446,3.98706,-12.02888,4.73324,-1.36728,0.34832,-0.08417,0.01728,-0.00215,3.50615,98.63452,-28.94488,3.58921,-0.60744,0.07727,-0.01195,0.00405,-0.001,0.26122,52.74997,-7.85093,1.52398,-0.23053,0.02632,-0.00623,0.0034,-0.00093,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,
10,2025-02-22,13:06:41.23,4,3,"O'Hara, Connor",1000036031,Right,GEO_PAT,"Vining, Ashby",1000125452,Right,SPU_PEA,Undefined,1,Top,2,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.61713,-1.417619,-3.536429,2141.236949,225.567766,1:30,5.90082,1.05648,5.56707,-20.28718,13.02009,12.11449,2.88307,-1.24195,83.98685,-5.218862,-1.380315,0.415376,,,,,,,,,,,,-7.14552,7.33528,-0.75905,50,5.76516,7.72412,-134.10712,-4.02824,-12.92378,30.85882,-18.90711,GEO_PAT,SPU_PEA,SpuhlerFieldMain,D1,A10,20250222-SpuhlerFieldMain-1,c4e29390-f147-11ef-9da4-8d106a04ffd3,90.74303,,,8.63029,,,,,,,8f933119-2cfd-4916-a266-3bea1b4cacd6,2025-02-22,18:06:41.23,2025-02-22T13:06:41.2348928-05:00,2025-02-22T18:06:41.2348928Z,,v3,471300,471429,,"Raymond, Andrew",10148052,Right,GEO_PAT,08a030ce-9b14-40aa-b6c3-484e69c4a9b3,54.93306,-135.23748,15.42941,5.90003,-3.33568,-9.45355,-1.05065,8.19752,-6.46189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
