PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-10,13:42:19.34,1,1,"Ertel, Brant",10021556,Right,GEO_PAT,"Bagnerise , Julius",1000469309,Right,GEO_PAT,Undefined,1,Top,0,0,0,Sinker,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,86.92659,-1.91508,-3.27671,2161.158045,205.790933,12:45,5.41221,1.97009,6.3134,-19.72229,16.86552,7.56737,2.00101,-0.42103,79.29836,-5.669934,-1.910775,0.435351,93.99811,-51.071104,12.762713,,,,,3.15382,3.15382,14.26577,0.018682,-4.90394,9.7006,-1.73341,50,5.26215,6.92916,-126.09042,-4.7613,-7.86578,26.52232,-16.61454,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251010-SpuhlerFieldMain-Private-1,787bde80-a600-11f0-9d1c-cb0542a47c13,86.57939,2.00686,,7.62823,,,,1.47561,2.00686,0.41906,dd0e8917-46a6-454c-8aba-1e8c0dd4ea53,2025-10-10,17:42:19.34,2025-10-10T13:42:19.3400000-04:00,2025-10-10T17:42:19.3400000Z,GroundBall,v3,471300,471300,,"Butler, Jake",1000136500,Right,GEO_PAT,de19d8de-93fa-4206-9729-6587bef75bd6,54.18851,-126.96839,13.26116,5.41066,-4.21131,-8.30727,-1.9671,7.18954,-3.93289,,1.4752,84.6247,,,,,,,,2.00739,-107.42243,,,,,,,,0.41897,19.16835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
2,2025-10-10,13:42:50.98,2,1,"Ertel, Brant",10021556,Right,GEO_PAT,"Butler, Jake",1000136500,Right,GEO_PAT,Undefined,1,Top,1,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.83646,-0.684937,-3.73382,2324.751526,141.780786,10:45,5.24284,2.13093,5.58423,-36.14817,8.36902,-5.49414,1.58944,-1.81889,73.36872,-7.317071,-4.710674,0.480215,,,,,,,,,,,,1.74126,4.8513,-1.80581,50,5.16029,7.76364,-115.69041,-2.55339,2.3585,21.70407,-25.60307,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251010-SpuhlerFieldMain-Private-1,8b60e7c0-a600-11f0-9d1c-cb0542a47c13,78.49083,,,6.46775,,,,,,,dd0e8917-46a6-454c-8aba-1e8c0dd4ea53,2025-10-10,17:42:50.98,2025-10-10T13:42:50.9840000-04:00,2025-10-10T17:42:50.9840000Z,,v3,471300,471300,,"Butler, Jake",1000136500,Right,GEO_PAT,fb9c33b1-690c-407b-af2e-dbf0617c0a75,54.91714,-116.60924,10.85203,5.24544,-1.46949,-12.80154,-2.13237,7.66379,1.17925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-10-10,13:43:10.88,2,2,"Ertel, Brant",10021556,Right,GEO_PAT,"Butler, Jake",1000136500,Right,GEO_PAT,Undefined,1,Top,1,1,0,Sinker,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.16721,-0.004369,-2.412466,2120.184125,233.774447,1:45,5.21883,1.89282,5.9659,-25.99053,11.6826,14.26233,3.0489,0.84308,78.45058,-4.879723,0.148936,0.441761,98.23292,28.243229,-39.872147,2391.206109,79.4063,53.04875,-76.12253,317.52825,225.48128,-53.335681,4.26902,-8.08308,6.35985,-1.70961,50,5.20399,4.70395,-125.09396,-0.8235,-12.74683,26.36376,-22.14472,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251010-SpuhlerFieldMain-Private-1,97310b70-a600-11f0-9d1c-cb0542a47c13,85.32321,67.68156,,7.71663,,,,2.44262,3.2528,-0.87934,dd0e8917-46a6-454c-8aba-1e8c0dd4ea53,2025-10-10,17:43:10.88,2025-10-10T13:43:10.8880000-04:00,2025-10-10T17:43:10.8880000Z,FlyBall,v3,471300,471300,,"Butler, Jake",1000136500,Right,GEO_PAT,66cf089f-ba88-40d4-bad1-73c727c4a72a,54.53681,-126.04648,13.18188,5.21929,-0.02342,-11.07236,-1.88788,5.16449,-6.37341,,2.44202,97.42205,-27.6759,7.5002,-1.89177,0.42616,-0.07461,0.00811,-0.00038,3.2533,68.16853,-20.32306,1.40526,-0.1167,0.0016,-0.00296,0.00154,-0.00017,-0.87901,-81.3757,8.76679,-1.3832,0.2302,-0.05748,0.01468,-0.00218,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
4,2025-10-10,13:43:37.88,2,3,"Ertel, Brant",10021556,Right,GEO_PAT,"Butler, Jake",1000136500,Right,GEO_PAT,Undefined,1,Top,1,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.85766,-0.730515,-3.346967,1764.826972,240.183783,2:00,5.00116,1.9691,5.94928,-35.57691,8.46453,12.19335,1.35765,-0.12275,72.86797,-7.336602,-1.158686,0.477642,,,,,,,,,,,,-7.2541,4.9937,-1.70928,50,4.92299,6.31473,-115.79159,-2.55981,-9.78909,22.84401,-25.43525,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251010-SpuhlerFieldMain-Private-1,a7508c10-a600-11f0-9d1c-cb0542a47c13,78.91362,,,6.98969,,,,,,,dd0e8917-46a6-454c-8aba-1e8c0dd4ea53,2025-10-10,17:43:37.88,2025-10-10T13:43:37.8860000-04:00,2025-10-10T17:43:37.8860000Z,,v3,471300,471300,,"Butler, Jake",1000136500,Right,GEO_PAT,14ea8034-4638-4fba-87c3-914aa8e32f31,54.55221,-116.68622,11.422,5.00373,-1.56371,-12.71763,-1.96409,6.6981,-4.89455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-10-10,13:44:01.86,2,4,"Ertel, Brant",10021556,Right,GEO_PAT,"Butler, Jake",1000136500,Right,GEO_PAT,Undefined,1,Top,1,2,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.33616,-0.901573,-3.173748,2322.62258,84.804312,8:45,5.192,2.15976,5.11155,-49.20644,0.52567,-7.33756,0.24067,-1.44492,71.15332,-9.701202,-4.470636,0.507563,,,,,,,,,,,,3.03579,0.71961,-1.8543,50,5.06758,6.33904,-109.47334,-3.37372,3.76543,15.32329,-31.28149,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251010-SpuhlerFieldMain-Private-1,b59e59f0-a600-11f0-9d1c-cb0542a47c13,74.26163,,,4.18284,,,,,,,dd0e8917-46a6-454c-8aba-1e8c0dd4ea53,2025-10-10,17:44:01.86,2025-10-10T13:44:01.8670000-04:00,2025-10-10T17:44:01.8670000Z,,v3,471300,471300,,"Butler, Jake",1000136500,Right,GEO_PAT,d8bdbd39-2589-4be3-bf99-8c501208d67b,55.39521,-110.22593,7.66165,5.19554,-1.83735,-15.64075,-2.1611,6.1541,1.88271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-10-10,13:44:24.68,2,5,"Ertel, Brant",10021556,Right,GEO_PAT,"Butler, Jake",1000136500,Right,GEO_PAT,Undefined,1,Top,1,3,1,Sinker,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,85.64514,-0.768413,-5.316521,2096.909537,237.758243,2:00,5.15033,1.79121,6.42244,-25.83155,11.56788,16.50847,2.28822,-1.7345,78.56212,-5.626566,-2.341271,0.440153,,,,,,,,,,,,-9.98237,6.60126,-1.41767,50,5.08344,10.91738,-124.07595,-2.41507,-15.63856,23.67238,-21.83237,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251010-SpuhlerFieldMain-Private-1,c3196e80-a600-11f0-9d1c-cb0542a47c13,85.63482,,,7.08301,,,,,,,dd0e8917-46a6-454c-8aba-1e8c0dd4ea53,2025-10-10,17:44:24.68,2025-10-10T13:44:24.6850000-04:00,2025-10-10T17:44:24.6850000Z,,v3,471300,471300,,"Butler, Jake",1000136500,Right,GEO_PAT,c1014e2c-3597-47fc-8c5e-49b0c912634f,54.07996,-124.85194,11.83619,5.15087,-1.69939,-10.91618,-1.78395,11.43001,-7.81928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-10-10,13:45:00.52,3,1,"Ertel, Brant",10021556,Right,GEO_PAT,"Bagnerise , Julius",1000469309,Right,GEO_PAT,Undefined,1,Top,1,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.62721,-1.152337,-2.770655,2073.854824,243.971394,2:15,5.06642,2.14397,6.0467,-30.79132,7.94363,13.80741,1.43221,0.72742,77.75041,-6.870388,-0.285979,0.447943,,,,,,,,,,,,-7.87792,4.77044,-1.93539,50,4.95991,5.40959,-122.88353,-3.44995,-12.07,23.89326,-24.86513,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251010-SpuhlerFieldMain-Private-1,d88ff810-a600-11f0-9d1c-cb0542a47c13,84.1456,,,6.8768,,,,,,,dd0e8917-46a6-454c-8aba-1e8c0dd4ea53,2025-10-10,17:45:00.52,2025-10-10T13:45:00.5290000-04:00,2025-10-10T17:45:00.5290000Z,,v3,471300,471300,,"Butler, Jake",1000136500,Right,GEO_PAT,abae504e-b944-4a84-be38-db94b7d49843,54.45609,-123.74693,11.94663,5.06834,-2.55143,-12.43257,-2.13875,5.84574,-6.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-10-10,13:45:19.57,3,2,"Ertel, Brant",10021556,Right,GEO_PAT,"Bagnerise , Julius",1000469309,Right,GEO_PAT,Undefined,1,Top,1,1,0,Sinker,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,87.28585,-1.386145,-3.13813,2286.293579,215.72787,1:15,5.25254,1.99239,6.18512,-21.50041,14.7302,9.78682,2.17867,-0.09275,80.0401,-5.442077,-1.375053,0.433221,92.89208,30.117028,-3.492054,4008.995492,109.11791,63.00413,-13.90224,270.40062,261.21045,-13.938933,5.091919,-5.96926,8.35918,-1.76036,50,5.13676,6.57087,-126.72231,-3.70288,-9.7278,25.36555,-18.55156,GEO_PAT,GEO_PAT,SpuhlerFieldMain,TeamExclusive,Team,20251010-SpuhlerFieldMain-Private-1,e3e4f850-a600-11f0-9d1c-cb0542a47c13,87.00514,82.03327,,7.24574,,,,1.76734,2.23217,0.10219,dd0e8917-46a6-454c-8aba-1e8c0dd4ea53,2025-10-10,17:45:19.57,2025-10-10T13:45:19.5790000-04:00,2025-10-10T17:45:19.5790000Z,FlyBall,v3,471300,471300,,"Butler, Jake",1000136500,Right,GEO_PAT,f959ab55-b9f9-47bf-a1c5-35b7c2163f9e,54.31819,-127.58374,12.68278,5.25181,-3.07286,-9.27578,-1.98913,6.90123,-4.8639,157.417045,1.7686,117.6071,-31.03771,7.52639,-1.49636,0.2424,-0.03408,0.00379,-0.00021,2.23511,68.2943,-14.59186,-0.804,0.72303,-0.2791,0.06615,-0.00829,0.00041,0.10156,-7.16653,-6.15492,2.82276,-0.79426,0.15656,-0.02158,0.00187,-8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
